customer_id,customer_name,region,city,join_date,age,gender,total_lifetime_value
8889,Customer_8889,East,Bangalore,2023-02-21,45,Male,10361.01
8890,Customer_8890,East,Delhi,2023-01-28,21,Male,10671.11
8891,Customer_8891,East,Mumbai,2023-10-05,35,Male,10622.45
8892,Customer_8892,South,Delhi,2022-08-10,46,Female,6843.72
8893,Customer_8893,East,Chennai,2022-11-25,40,Male,6828.82
8894,Customer_8894,West,Bangalore,2023-01-07,54,Male,12820.97
8895,Customer_8895,South,Hyderabad,2023-05-26,44,Female,1372.92
8896,Customer_8896,East,Mumbai,2022-06-02,33,Male,11981.33
8897,Customer_8897,South,Chennai,2023-04-25,62,Female,14629.52
8898,Customer_8898,West,Delhi,2023-08-06,44,Male,7448.36
8899,Customer_8899,East,Delhi,2022-01-20,26,Female,4738.46
8900,Customer_8900,West,Chennai,2023-08-16,22,Male,4661.04
8901,Customer_8901,West,Mumbai,2022-08-16,25,Female,2095.87
8902,Customer_8902,West,Hyderabad,2022-12-12,35,Male,2249.53
8903,Customer_8903,East,Mumbai,2022-01-19,52,Male,3750.41
8904,Customer_8904,North,Bangalore,2023-03-20,23,Female,873.87
8905,Customer_8905,East,Mumbai,2023-11-08,60,Female,5691.59
8906,Customer_8906,West,Bangalore,2023-01-03,40,Female,6474.84
8907,Customer_8907,East,Delhi,2023-09-11,63,Male,19906.81
8908,Customer_8908,West,Bangalore,2023-12-27,43,Female,19837.91
8909,Customer_8909,North,Hyderabad,2022-05-27,56,Female,4147.45
8910,Customer_8910,South,Chennai,2023-11-24,41,Male,4654.13
8911,Customer_8911,North,Bangalore,2023-05-19,27,Female,10092.17
8912,Customer_8912,North,Mumbai,2023-03-06,32,Female,3401.29
8913,Customer_8913,South,Bangalore,2023-03-16,55,Female,10328.77
8914,Customer_8914,East,Delhi,2022-07-17,37,Male,8288.1
8915,Customer_8915,South,Bangalore,2022-10-14,46,Male,6830.15
8916,Customer_8916,East,Hyderabad,2023-07-19,23,Male,16540.8
8917,Customer_8917,East,Bangalore,2023-01-04,26,Female,16648.3
8918,Customer_8918,West,Hyderabad,2022-08-28,22,Male,19763.84
8919,Customer_8919,West,Mumbai,2022-10-14,56,Male,4850.22
8920,Customer_8920,South,Delhi,2023-12-01,36,Male,17821.41
8921,Customer_8921,North,Chennai,2023-01-30,22,Female,10988.0
8922,Customer_8922,South,Mumbai,2023-06-02,37,Male,12033.46
8923,Customer_8923,East,Mumbai,2023-07-15,28,Male,17977.72
8924,Customer_8924,West,Chennai,2023-12-13,44,Male,18881.3
8925,Customer_8925,South,Bangalore,2022-03-01,46,Male,14672.82
8926,Customer_8926,South,Bangalore,2023-06-29,24,Female,7282.93
8927,Customer_8927,West,Bangalore,2022-10-30,20,Male,10048.53
8928,Customer_8928,West,Delhi,2022-09-01,22,Male,12493.55
8929,Customer_8929,West,Mumbai,2023-11-15,30,Male,16658.48
8930,Customer_8930,East,Hyderabad,2022-07-26,33,Female,13329.98
8931,Customer_8931,West,Chennai,2023-01-10,29,Female,7626.23
8932,Customer_8932,North,Mumbai,2022-10-10,56,Male,8648.67
8933,Customer_8933,South,Bangalore,2023-04-23,44,Female,1483.54
8934,Customer_8934,West,Chennai,2022-01-22,62,Male,18523.22
8935,Customer_8935,West,Hyderabad,2023-07-13,50,Female,2218.32
8936,Customer_8936,East,Mumbai,2022-12-15,32,Female,11808.65
8937,Customer_8937,East,Mumbai,2023-05-04,38,Male,17497.21
8938,Customer_8938,South,Delhi,2023-11-01,61,Female,8706.87
8939,Customer_8939,North,Mumbai,2022-09-15,34,Female,16102.45
8940,Customer_8940,South,Mumbai,2023-10-17,54,Male,16174.41
8941,Customer_8941,West,Hyderabad,2022-02-16,32,Male,1667.0
8942,Customer_8942,North,Hyderabad,2022-01-27,37,Female,8536.8
8943,Customer_8943,North,Chennai,2022-01-27,36,Female,13975.0
8944,Customer_8944,North,Bangalore,2023-02-01,18,Female,8735.89
8945,Customer_8945,North,Hyderabad,2022-05-25,21,Female,11130.76
8946,Customer_8946,South,Chennai,2023-08-10,20,Male,12091.93
8947,Customer_8947,East,Mumbai,2023-11-30,25,Female,3448.97
8948,Customer_8948,East,Chennai,2023-06-06,58,Male,8533.63
8949,Customer_8949,West,Chennai,2022-05-01,61,Male,1055.03
8950,Customer_8950,East,Chennai,2023-04-07,22,Male,3417.71
8951,Customer_8951,East,Chennai,2023-11-08,26,Female,10488.95
8952,Customer_8952,East,Hyderabad,2023-01-17,18,Female,11684.93
8953,Customer_8953,East,Bangalore,2023-11-04,60,Male,3351.57
8954,Customer_8954,West,Chennai,2023-02-22,47,Male,15234.58
8955,Customer_8955,South,Delhi,2022-11-23,24,Male,7773.26
8956,Customer_8956,North,Mumbai,2023-01-26,39,Male,18452.67
8957,Customer_8957,East,Mumbai,2022-10-24,37,Male,8059.42
8958,Customer_8958,South,Mumbai,2023-09-22,46,Female,3421.31
8959,Customer_8959,East,Mumbai,2022-03-25,44,Female,15280.42
8960,Customer_8960,East,Mumbai,2022-05-26,42,Female,11572.12
8961,Customer_8961,North,Chennai,2022-06-20,63,Female,8040.42
8962,Customer_8962,North,Bangalore,2022-11-30,52,Male,7441.16
8963,Customer_8963,North,Delhi,2023-02-28,44,Male,3439.99
8964,Customer_8964,East,Hyderabad,2022-11-05,28,Female,7146.28
8965,Customer_8965,East,Delhi,2023-06-10,34,Male,1072.21
8966,Customer_8966,East,Hyderabad,2023-10-23,48,Male,10296.84
8967,Customer_8967,North,Hyderabad,2023-07-23,35,Male,17986.11
8968,Customer_8968,West,Delhi,2022-12-13,36,Female,16008.95
8969,Customer_8969,South,Chennai,2022-10-29,55,Female,1056.16
8970,Customer_8970,West,Mumbai,2022-12-13,46,Female,17684.58
8971,Customer_8971,East,Chennai,2023-02-12,32,Female,9320.33
8972,Customer_8972,East,Mumbai,2022-05-13,24,Female,4222.38
8973,Customer_8973,West,Bangalore,2023-11-13,54,Female,15172.03
8974,Customer_8974,East,Hyderabad,2023-09-06,54,Male,6796.03
8975,Customer_8975,South,Delhi,2022-04-16,24,Female,5439.71
8976,Customer_8976,East,Bangalore,2022-06-20,39,Male,3645.71
8977,Customer_8977,South,Mumbai,2023-10-02,29,Female,9989.13
8978,Customer_8978,West,Chennai,2022-09-07,25,Female,2321.18
8979,Customer_8979,West,Delhi,2023-06-28,35,Male,15819.46
8980,Customer_8980,East,Hyderabad,2023-12-29,45,Female,9678.15
8981,Customer_8981,South,Bangalore,2022-09-19,35,Male,9216.04
8982,Customer_8982,East,Hyderabad,2023-05-09,48,Female,536.15
8983,Customer_8983,North,Mumbai,2022-09-01,34,Male,16448.35
8984,Customer_8984,North,Hyderabad,2023-03-27,40,Female,10110.32
8985,Customer_8985,North,Chennai,2022-10-17,28,Male,9077.94
8986,Customer_8986,North,Bangalore,2022-09-20,32,Female,15347.01
8987,Customer_8987,East,Bangalore,2022-11-10,47,Male,1726.52
8988,Customer_8988,North,Chennai,2022-03-26,48,Female,7650.27
8989,Customer_8989,South,Hyderabad,2023-02-19,23,Female,11726.81
8990,Customer_8990,West,Chennai,2022-11-25,29,Female,9481.26
8991,Customer_8991,West,Delhi,2022-02-14,40,Female,4041.96
8992,Customer_8992,North,Chennai,2022-11-29,56,Female,6335.89
8993,Customer_8993,North,Hyderabad,2023-04-10,57,Female,6353.91
8994,Customer_8994,North,Chennai,2022-07-19,53,Male,19843.43
8995,Customer_8995,East,Mumbai,2022-07-20,52,Male,6860.84
8996,Customer_8996,West,Chennai,2022-11-25,20,Male,4501.05
8997,Customer_8997,North,Chennai,2023-11-11,59,Male,16541.42
8998,Customer_8998,South,Hyderabad,2022-08-28,45,Male,8712.84
8999,Customer_8999,North,Delhi,2023-12-03,32,Male,9155.34
9000,Customer_9000,West,Delhi,2023-08-06,30,Female,11203.34
9001,Customer_9001,North,Hyderabad,2023-10-19,36,Female,12115.94
9002,Customer_9002,West,Hyderabad,2022-12-25,57,Female,12015.83
9003,Customer_9003,North,Hyderabad,2023-12-22,35,Male,1172.74
9004,Customer_9004,South,Mumbai,2022-12-26,48,Female,16467.43
9005,Customer_9005,North,Bangalore,2023-01-13,54,Male,4299.63
9006,Customer_9006,South,Chennai,2023-01-20,38,Male,6200.67
9007,Customer_9007,South,Hyderabad,2023-12-21,56,Male,3881.88
9008,Customer_9008,North,Hyderabad,2023-04-10,22,Female,15457.99
9009,Customer_9009,South,Hyderabad,2022-08-10,34,Female,11881.33
9010,Customer_9010,East,Delhi,2023-11-06,36,Male,15228.27
9011,Customer_9011,North,Hyderabad,2022-12-31,21,Female,13241.27
9012,Customer_9012,North,Chennai,2022-03-13,43,Female,2531.09
9013,Customer_9013,South,Hyderabad,2022-08-28,41,Male,6379.25
9014,Customer_9014,South,Chennai,2023-05-19,56,Female,10391.67
9015,Customer_9015,North,Mumbai,2023-02-18,55,Female,6446.43
9016,Customer_9016,East,Bangalore,2022-05-07,63,Male,4542.43
9017,Customer_9017,South,Delhi,2023-05-02,36,Male,17461.33
9018,Customer_9018,South,Chennai,2023-08-20,47,Female,15081.78
9019,Customer_9019,West,Mumbai,2023-06-11,43,Female,7231.79
9020,Customer_9020,East,Bangalore,2022-09-05,28,Female,15417.74
9021,Customer_9021,East,Bangalore,2023-04-27,56,Male,12737.0
9022,Customer_9022,North,Bangalore,2022-11-08,20,Male,573.82
9023,Customer_9023,East,Chennai,2023-03-20,39,Male,7915.11
9024,Customer_9024,North,Mumbai,2022-10-10,34,Female,6164.51
9025,Customer_9025,West,Hyderabad,2022-01-02,28,Female,4749.22
9026,Customer_9026,East,Mumbai,2022-03-15,64,Male,5405.99
9027,Customer_9027,South,Mumbai,2022-03-05,56,Male,18876.11
9028,Customer_9028,West,Mumbai,2022-12-13,64,Male,9983.18
9029,Customer_9029,North,Chennai,2022-11-20,44,Female,17030.32
9030,Customer_9030,West,Chennai,2022-08-27,60,Female,4677.23
9031,Customer_9031,North,Chennai,2023-02-01,46,Female,3900.87
9032,Customer_9032,West,Mumbai,2022-12-03,29,Female,17831.4
9033,Customer_9033,North,Chennai,2022-12-07,30,Male,10166.24
9034,Customer_9034,East,Bangalore,2022-10-06,28,Female,17955.47
9035,Customer_9035,South,Chennai,2022-12-19,48,Female,1729.06
9036,Customer_9036,North,Delhi,2023-04-08,28,Male,18370.49
9037,Customer_9037,West,Chennai,2023-04-07,58,Male,8601.18
9038,Customer_9038,North,Chennai,2023-12-14,60,Male,3529.72
9039,Customer_9039,North,Chennai,2022-10-20,53,Female,13825.96
9040,Customer_9040,North,Chennai,2023-02-11,19,Male,16039.6
9041,Customer_9041,West,Delhi,2022-06-11,40,Female,1423.81
9042,Customer_9042,South,Hyderabad,2023-05-18,53,Male,19750.32
9043,Customer_9043,East,Chennai,2023-03-24,31,Female,14092.02
9044,Customer_9044,South,Bangalore,2023-11-26,54,Female,6767.34
9045,Customer_9045,North,Delhi,2023-03-31,44,Male,3450.23
9046,Customer_9046,West,Hyderabad,2022-09-22,29,Male,8154.36
9047,Customer_9047,South,Chennai,2022-05-12,46,Female,4801.03
9048,Customer_9048,North,Hyderabad,2022-04-30,23,Male,10135.99
9049,Customer_9049,East,Bangalore,2022-08-07,61,Female,15746.91
9050,Customer_9050,East,Delhi,2023-02-21,64,Male,13372.54
9051,Customer_9051,East,Delhi,2023-11-03,40,Female,9000.73
9052,Customer_9052,North,Hyderabad,2023-05-20,27,Female,2819.41
9053,Customer_9053,West,Chennai,2022-10-27,51,Male,19164.56
9054,Customer_9054,South,Mumbai,2022-04-19,61,Female,5772.23
9055,Customer_9055,East,Delhi,2022-08-26,29,Female,5917.77
9056,Customer_9056,North,Mumbai,2022-10-20,49,Female,13087.29
9057,Customer_9057,North,Delhi,2023-08-02,43,Female,15524.94
9058,Customer_9058,South,Chennai,2022-07-06,24,Male,19690.98
9059,Customer_9059,East,Chennai,2022-02-05,49,Female,19398.7
9060,Customer_9060,North,Delhi,2023-07-15,50,Female,18318.33
9061,Customer_9061,South,Hyderabad,2022-09-13,35,Male,8988.61
9062,Customer_9062,West,Chennai,2023-03-11,52,Male,3750.06
9063,Customer_9063,West,Chennai,2023-09-11,37,Female,11897.19
9064,Customer_9064,West,Bangalore,2022-01-08,48,Female,836.5
9065,Customer_9065,East,Chennai,2022-06-27,22,Female,4326.85
9066,Customer_9066,South,Bangalore,2022-08-30,49,Male,549.32
9067,Customer_9067,South,Chennai,2022-02-10,64,Female,4020.45
9068,Customer_9068,North,Chennai,2022-12-23,59,Female,9757.76
9069,Customer_9069,North,Hyderabad,2022-04-23,36,Male,8169.82
9070,Customer_9070,North,Hyderabad,2022-06-15,18,Female,7701.28
9071,Customer_9071,South,Chennai,2023-05-19,24,Male,16703.58
9072,Customer_9072,North,Delhi,2022-03-19,39,Female,13662.43
9073,Customer_9073,South,Delhi,2023-12-20,51,Male,18760.42
9074,Customer_9074,South,Chennai,2022-07-15,27,Female,9184.15
9075,Customer_9075,West,Delhi,2023-02-06,64,Female,5808.48
9076,Customer_9076,North,Chennai,2022-03-05,59,Male,2892.35
9077,Customer_9077,West,Hyderabad,2023-10-14,43,Male,13604.53
9078,Customer_9078,East,Mumbai,2023-03-01,49,Female,16913.95
9079,Customer_9079,East,Bangalore,2022-02-11,59,Male,4082.92
9080,Customer_9080,East,Delhi,2023-01-08,44,Male,17635.68
9081,Customer_9081,South,Delhi,2022-11-02,29,Male,10762.39
9082,Customer_9082,South,Hyderabad,2022-07-28,57,Female,3309.57
9083,Customer_9083,South,Delhi,2023-04-12,40,Female,13035.83
9084,Customer_9084,North,Chennai,2022-10-31,31,Male,10641.03
9085,Customer_9085,West,Chennai,2023-08-08,51,Male,1049.58
9086,Customer_9086,South,Mumbai,2023-01-27,34,Male,8285.24
9087,Customer_9087,West,Mumbai,2022-06-02,23,Female,15803.37
9088,Customer_9088,West,Mumbai,2023-10-09,44,Male,11330.76
9089,Customer_9089,West,Chennai,2022-12-28,25,Male,5999.8
9090,Customer_9090,North,Mumbai,2022-09-21,50,Female,18608.51
9091,Customer_9091,North,Mumbai,2022-08-04,52,Male,5136.69
9092,Customer_9092,East,Chennai,2023-12-22,64,Female,5428.35
9093,Customer_9093,East,Hyderabad,2023-12-17,34,Female,7415.47
9094,Customer_9094,West,Delhi,2023-09-14,43,Male,17943.49
9095,Customer_9095,East,Bangalore,2023-06-27,24,Female,10398.7
9096,Customer_9096,West,Chennai,2023-06-08,63,Female,13802.49
9097,Customer_9097,North,Chennai,2023-10-01,41,Female,19537.15
9098,Customer_9098,North,Bangalore,2022-07-13,42,Female,15774.28
9099,Customer_9099,North,Bangalore,2023-10-14,52,Male,3865.7
9100,Customer_9100,South,Mumbai,2022-01-27,43,Female,15872.9
9101,Customer_9101,West,Bangalore,2022-02-15,22,Male,15092.57
9102,Customer_9102,North,Delhi,2023-10-09,64,Female,5036.03
9103,Customer_9103,West,Delhi,2022-02-27,55,Female,6844.32
9104,Customer_9104,East,Delhi,2022-01-13,52,Male,14347.5
9105,Customer_9105,East,Delhi,2023-09-04,47,Female,5148.67
9106,Customer_9106,North,Delhi,2022-02-18,42,Male,4559.64
9107,Customer_9107,West,Mumbai,2022-04-04,41,Female,14217.72
9108,Customer_9108,North,Chennai,2023-08-30,47,Female,17671.61
9109,Customer_9109,East,Bangalore,2023-10-19,37,Male,1962.83
9110,Customer_9110,North,Chennai,2023-08-07,20,Female,9195.2
9111,Customer_9111,West,Bangalore,2023-03-27,49,Female,12339.92
9112,Customer_9112,East,Mumbai,2023-01-14,25,Male,13687.4
9113,Customer_9113,South,Mumbai,2022-01-10,64,Female,19925.82
9114,Customer_9114,East,Hyderabad,2023-11-05,40,Female,13812.49
9115,Customer_9115,South,Hyderabad,2023-12-27,63,Female,12593.01
9116,Customer_9116,North,Mumbai,2023-05-31,33,Female,19799.82
9117,Customer_9117,North,Mumbai,2022-08-12,52,Female,1683.03
9118,Customer_9118,West,Bangalore,2023-01-16,42,Male,1951.52
9119,Customer_9119,South,Mumbai,2023-06-25,32,Male,11433.31
9120,Customer_9120,North,Chennai,2022-10-29,25,Female,7493.96
9121,Customer_9121,South,Bangalore,2022-07-22,51,Female,2385.6
9122,Customer_9122,North,Mumbai,2023-08-12,42,Female,6475.75
9123,Customer_9123,East,Bangalore,2023-07-25,61,Male,13649.91
9124,Customer_9124,North,Bangalore,2022-07-15,36,Female,17671.99
9125,Customer_9125,West,Delhi,2022-11-18,60,Female,2339.33
9126,Customer_9126,East,Hyderabad,2023-02-22,30,Female,11032.83
9127,Customer_9127,West,Bangalore,2023-09-11,63,Female,6274.25
9128,Customer_9128,East,Bangalore,2022-12-08,29,Male,13512.86
9129,Customer_9129,South,Delhi,2023-01-24,32,Female,11214.3
9130,Customer_9130,West,Mumbai,2022-01-09,40,Female,18570.86
9131,Customer_9131,North,Bangalore,2023-06-16,57,Female,1234.84
9132,Customer_9132,South,Delhi,2022-05-29,19,Female,9665.73
9133,Customer_9133,North,Chennai,2023-01-18,57,Female,4258.81
9134,Customer_9134,East,Delhi,2023-06-13,40,Female,10967.24
9135,Customer_9135,East,Hyderabad,2022-01-12,22,Female,17144.8
9136,Customer_9136,North,Hyderabad,2023-04-21,51,Male,18270.67
9137,Customer_9137,North,Mumbai,2023-08-17,27,Female,8265.52
9138,Customer_9138,South,Mumbai,2023-08-02,44,Male,16329.72
9139,Customer_9139,North,Hyderabad,2023-10-07,59,Male,5969.91
9140,Customer_9140,West,Hyderabad,2022-02-22,21,Female,622.95
9141,Customer_9141,West,Bangalore,2023-03-12,21,Female,17177.16
9142,Customer_9142,North,Hyderabad,2022-07-25,25,Female,2828.54
9143,Customer_9143,West,Mumbai,2022-02-23,23,Male,843.42
9144,Customer_9144,North,Hyderabad,2023-08-03,42,Male,7399.05
9145,Customer_9145,South,Mumbai,2023-05-05,44,Male,7897.91
9146,Customer_9146,West,Chennai,2022-12-10,64,Female,2005.79
9147,Customer_9147,West,Hyderabad,2022-06-18,57,Female,16376.56
9148,Customer_9148,North,Mumbai,2022-06-10,37,Male,8409.06
9149,Customer_9149,West,Delhi,2023-06-11,44,Male,10053.51
9150,Customer_9150,East,Bangalore,2023-12-04,24,Female,5660.19
9151,Customer_9151,South,Mumbai,2023-06-11,40,Male,10474.38
9152,Customer_9152,South,Hyderabad,2022-10-14,37,Male,15451.26
9153,Customer_9153,West,Hyderabad,2023-02-16,51,Male,18170.56
9154,Customer_9154,West,Chennai,2023-06-06,46,Male,19425.33
9155,Customer_9155,East,Delhi,2023-07-23,61,Male,8821.12
9156,Customer_9156,East,Mumbai,2022-07-18,22,Male,19805.66
9157,Customer_9157,West,Delhi,2022-06-10,44,Male,6251.64
9158,Customer_9158,West,Chennai,2023-01-24,29,Female,636.03
9159,Customer_9159,East,Bangalore,2023-04-19,34,Male,15468.53
9160,Customer_9160,North,Delhi,2023-01-16,54,Female,3979.5
9161,Customer_9161,East,Chennai,2023-09-23,51,Female,1522.87
9162,Customer_9162,North,Mumbai,2023-08-15,47,Male,18518.17
9163,Customer_9163,South,Bangalore,2022-05-04,53,Female,15940.31
9164,Customer_9164,South,Hyderabad,2022-03-13,23,Male,2501.96
9165,Customer_9165,East,Chennai,2022-06-17,49,Female,15649.75
9166,Customer_9166,North,Hyderabad,2022-10-11,49,Female,16957.99
9167,Customer_9167,East,Bangalore,2023-05-09,26,Male,18153.38
9168,Customer_9168,East,Chennai,2022-02-05,39,Female,11102.03
9169,Customer_9169,North,Chennai,2022-06-24,27,Male,14216.54
9170,Customer_9170,East,Bangalore,2022-07-18,46,Female,15363.67
9171,Customer_9171,South,Mumbai,2022-04-26,28,Male,13928.46
9172,Customer_9172,West,Chennai,2022-11-11,45,Male,13113.26
9173,Customer_9173,West,Bangalore,2022-08-08,19,Female,11177.41
9174,Customer_9174,East,Delhi,2023-08-01,38,Male,9844.31
9175,Customer_9175,North,Hyderabad,2022-05-14,48,Male,19924.44
9176,Customer_9176,North,Chennai,2023-09-23,58,Female,7082.44
9177,Customer_9177,South,Delhi,2022-05-02,34,Male,2221.24
9178,Customer_9178,North,Chennai,2023-02-25,44,Female,15418.22
9179,Customer_9179,North,Mumbai,2023-05-07,47,Female,4669.58
9180,Customer_9180,South,Bangalore,2023-08-22,58,Female,10887.52
9181,Customer_9181,East,Chennai,2022-10-16,25,Male,2368.13
9182,Customer_9182,West,Bangalore,2023-10-11,54,Female,12576.04
9183,Customer_9183,South,Chennai,2022-02-22,22,Male,18908.14
9184,Customer_9184,East,Mumbai,2022-07-24,43,Female,14592.74
9185,Customer_9185,South,Mumbai,2022-12-14,23,Female,4683.43
9186,Customer_9186,East,Delhi,2022-02-20,33,Female,19437.19
9187,Customer_9187,South,Mumbai,2022-02-09,18,Male,6488.2
9188,Customer_9188,East,Bangalore,2022-09-07,26,Female,9013.99
9189,Customer_9189,South,Mumbai,2022-08-06,38,Male,10213.28
9190,Customer_9190,East,Chennai,2022-06-28,24,Male,19819.02
9191,Customer_9191,South,Mumbai,2023-07-05,60,Male,1843.38
9192,Customer_9192,West,Bangalore,2022-07-02,32,Male,14086.2
9193,Customer_9193,West,Chennai,2022-06-13,41,Male,7557.65
9194,Customer_9194,North,Delhi,2023-01-12,22,Female,2027.34
9195,Customer_9195,East,Delhi,2023-12-06,55,Male,18733.12
9196,Customer_9196,South,Delhi,2023-05-12,46,Female,12002.24
9197,Customer_9197,East,Chennai,2023-08-20,63,Female,15193.6
9198,Customer_9198,West,Delhi,2023-04-06,63,Male,5187.52
9199,Customer_9199,East,Mumbai,2023-04-19,28,Female,15350.05
9200,Customer_9200,South,Chennai,2023-11-16,21,Female,16655.27
9201,Customer_9201,East,Chennai,2022-02-06,27,Male,8901.17
9202,Customer_9202,South,Chennai,2023-08-22,51,Male,11653.15
9203,Customer_9203,West,Hyderabad,2023-10-03,21,Female,19451.51
9204,Customer_9204,West,Bangalore,2023-12-07,27,Male,17011.23
9205,Customer_9205,West,Hyderabad,2022-11-15,50,Male,9174.58
9206,Customer_9206,North,Hyderabad,2023-07-09,63,Female,13459.19
9207,Customer_9207,West,Hyderabad,2023-02-16,35,Male,15792.51
9208,Customer_9208,East,Bangalore,2022-12-22,29,Male,974.41
9209,Customer_9209,North,Hyderabad,2023-11-02,40,Male,11973.14
9210,Customer_9210,West,Delhi,2023-09-09,61,Male,19698.31
9211,Customer_9211,East,Chennai,2022-08-17,42,Male,18970.02
9212,Customer_9212,East,Chennai,2023-12-30,54,Male,16732.59
9213,Customer_9213,East,Mumbai,2022-09-21,21,Female,2571.17
9214,Customer_9214,South,Delhi,2023-05-02,30,Male,19883.81
9215,Customer_9215,North,Bangalore,2023-07-15,35,Female,12385.99
9216,Customer_9216,East,Chennai,2022-12-18,46,Female,4846.71
9217,Customer_9217,South,Hyderabad,2023-03-18,61,Female,13648.24
9218,Customer_9218,West,Mumbai,2023-09-27,47,Female,17202.21
9219,Customer_9219,East,Mumbai,2023-04-04,55,Male,2690.39
9220,Customer_9220,South,Chennai,2022-01-25,45,Female,18370.54
9221,Customer_9221,East,Delhi,2022-05-11,24,Male,18443.98
9222,Customer_9222,North,Mumbai,2023-01-05,41,Female,762.56
9223,Customer_9223,North,Chennai,2023-03-12,58,Female,18056.22
9224,Customer_9224,West,Delhi,2022-08-12,27,Male,18962.95
9225,Customer_9225,East,Chennai,2023-09-03,54,Male,1234.99
9226,Customer_9226,South,Chennai,2022-12-18,44,Female,6236.24
9227,Customer_9227,West,Delhi,2023-04-30,38,Male,7775.6
9228,Customer_9228,East,Delhi,2022-07-16,53,Female,7303.36
9229,Customer_9229,West,Delhi,2022-04-19,60,Male,15300.56
9230,Customer_9230,South,Chennai,2022-08-08,46,Male,7483.04
9231,Customer_9231,West,Mumbai,2023-12-21,24,Female,19153.29
9232,Customer_9232,West,Bangalore,2022-11-15,30,Male,19902.36
9233,Customer_9233,West,Bangalore,2022-03-23,62,Female,6677.97
9234,Customer_9234,East,Chennai,2023-06-21,40,Male,10421.61
9235,Customer_9235,South,Chennai,2023-11-29,42,Female,11375.26
9236,Customer_9236,North,Mumbai,2023-03-08,58,Female,11798.36
9237,Customer_9237,East,Delhi,2022-01-08,62,Female,7797.08
9238,Customer_9238,North,Chennai,2023-09-28,30,Male,3736.87
9239,Customer_9239,North,Hyderabad,2022-05-29,54,Female,1563.93
9240,Customer_9240,East,Delhi,2022-04-08,47,Female,2573.8
9241,Customer_9241,East,Chennai,2023-12-29,43,Male,18075.18
9242,Customer_9242,South,Hyderabad,2022-04-11,29,Female,5967.31
9243,Customer_9243,South,Mumbai,2023-12-31,18,Female,1998.05
9244,Customer_9244,West,Hyderabad,2023-01-02,35,Female,12658.83
9245,Customer_9245,North,Chennai,2023-04-07,38,Male,1968.49
9246,Customer_9246,South,Bangalore,2023-02-18,41,Male,1866.03
9247,Customer_9247,West,Chennai,2022-09-16,34,Female,12620.62
9248,Customer_9248,South,Bangalore,2022-12-22,59,Male,12032.21
9249,Customer_9249,East,Mumbai,2022-01-11,26,Female,1308.81
9250,Customer_9250,South,Mumbai,2023-02-20,57,Male,9479.32
9251,Customer_9251,North,Delhi,2023-07-25,45,Female,8997.48
9252,Customer_9252,South,Delhi,2022-09-07,32,Female,11160.44
9253,Customer_9253,North,Bangalore,2023-10-14,30,Female,14887.97
9254,Customer_9254,East,Bangalore,2023-07-04,45,Male,6014.6
9255,Customer_9255,North,Mumbai,2022-05-02,34,Female,8939.22
9256,Customer_9256,South,Hyderabad,2022-03-06,26,Female,15958.48
9257,Customer_9257,West,Bangalore,2023-10-20,38,Male,18489.85
9258,Customer_9258,East,Bangalore,2022-10-29,47,Male,17880.8
9259,Customer_9259,South,Hyderabad,2022-05-05,28,Female,9813.8
9260,Customer_9260,East,Delhi,2022-11-08,47,Male,10656.88
9261,Customer_9261,East,Delhi,2022-07-10,53,Female,10817.56
9262,Customer_9262,South,Bangalore,2023-03-26,42,Male,17439.95
9263,Customer_9263,South,Delhi,2023-11-25,24,Male,16878.82
9264,Customer_9264,West,Delhi,2022-06-08,37,Female,6574.88
9265,Customer_9265,East,Delhi,2022-12-19,52,Female,3675.57
9266,Customer_9266,East,Mumbai,2023-11-05,27,Female,7890.0
9267,Customer_9267,South,Chennai,2022-09-20,52,Male,6123.92
9268,Customer_9268,North,Bangalore,2023-12-30,18,Female,19040.22
9269,Customer_9269,South,Bangalore,2023-02-10,31,Male,5685.36
9270,Customer_9270,East,Mumbai,2023-11-24,62,Female,4033.53
9271,Customer_9271,South,Chennai,2023-08-26,22,Female,18039.84
9272,Customer_9272,West,Chennai,2022-01-17,57,Female,2186.33
9273,Customer_9273,North,Mumbai,2023-09-29,61,Male,5575.19
9274,Customer_9274,South,Hyderabad,2022-09-17,55,Female,9062.67
9275,Customer_9275,West,Hyderabad,2022-12-21,51,Male,12104.59
9276,Customer_9276,East,Chennai,2023-05-04,41,Female,6889.62
9277,Customer_9277,South,Hyderabad,2022-08-02,21,Female,10176.56
9278,Customer_9278,East,Hyderabad,2022-08-27,44,Male,4377.21
9279,Customer_9279,West,Hyderabad,2022-06-29,22,Male,11698.35
9280,Customer_9280,East,Chennai,2023-02-23,60,Male,8452.43
9281,Customer_9281,West,Hyderabad,2023-11-15,30,Female,17060.56
9282,Customer_9282,West,Bangalore,2022-05-23,57,Female,8606.82
9283,Customer_9283,West,Chennai,2022-11-13,38,Male,9154.4
9284,Customer_9284,South,Mumbai,2022-09-01,54,Female,12047.41
9285,Customer_9285,East,Hyderabad,2022-08-20,49,Male,2901.82
9286,Customer_9286,East,Delhi,2023-11-15,55,Male,3557.51
9287,Customer_9287,North,Chennai,2023-08-12,48,Female,15909.64
9288,Customer_9288,North,Mumbai,2022-10-30,49,Male,5831.67
9289,Customer_9289,North,Bangalore,2022-11-27,32,Female,13851.59
9290,Customer_9290,North,Mumbai,2023-07-15,47,Male,2399.83
