customer_id,kmeans_cluster,segment
4467,3,At-risk
4468,4,New
4469,5,Low-engagement
4470,1,High-value
4471,4,New
4472,3,At-risk
4473,4,New
4474,3,At-risk
4475,2,Occasional
4476,5,Low-engagement
4477,4,New
4478,1,High-value
4479,5,Low-engagement
4480,3,At-risk
4481,5,Low-engagement
4482,1,High-value
4483,4,New
4484,4,New
4485,3,At-risk
4486,5,Low-engagement
4487,1,High-value
4488,2,Occasional
4489,5,Low-engagement
4490,1,High-value
4491,4,New
4492,4,New
4493,2,Occasional
4494,3,At-risk
4495,3,At-risk
4496,2,Occasional
4497,5,Low-engagement
4498,5,Low-engagement
4499,4,New
4500,1,High-value
4501,1,High-value
4502,3,At-risk
4503,5,Low-engagement
4504,3,At-risk
4505,4,New
4506,3,At-risk
4507,4,New
4508,1,High-value
4509,3,At-risk
4510,2,Occasional
4511,1,High-value
4512,2,Occasional
4513,5,Low-engagement
4514,2,Occasional
4515,5,Low-engagement
4516,5,Low-engagement
4517,1,High-value
4518,5,Low-engagement
4519,4,New
4520,2,Occasional
4521,1,High-value
4522,2,Occasional
4523,5,Low-engagement
4524,2,Occasional
4525,1,High-value
4526,4,New
4527,4,New
4528,2,Occasional
4529,1,High-value
4530,5,Low-engagement
4531,3,At-risk
4532,5,Low-engagement
4533,2,Occasional
4534,4,New
4535,1,High-value
4536,5,Low-engagement
4537,4,New
4538,3,At-risk
4539,2,Occasional
4540,3,At-risk
4541,2,Occasional
4542,2,Occasional
4543,4,New
4544,4,New
4545,1,High-value
4546,5,Low-engagement
4547,1,High-value
4548,4,New
4549,5,Low-engagement
4550,1,High-value
4551,4,New
4552,2,Occasional
4553,3,At-risk
4554,5,Low-engagement
4555,2,Occasional
4556,3,At-risk
4557,1,High-value
4558,3,At-risk
4559,1,High-value
4560,3,At-risk
4561,2,Occasional
4562,1,High-value
4563,2,Occasional
4564,3,At-risk
4565,2,Occasional
4566,5,Low-engagement
4567,4,New
4568,3,At-risk
4569,4,New
4570,3,At-risk
4571,5,Low-engagement
4572,4,New
4573,1,High-value
4574,3,At-risk
4575,5,Low-engagement
4576,4,New
4577,5,Low-engagement
4578,1,High-value
4579,3,At-risk
4580,3,At-risk
4581,5,Low-engagement
4582,4,New
4583,4,New
4584,5,Low-engagement
4585,3,At-risk
4586,4,New
4587,3,At-risk
4588,5,Low-engagement
4589,1,High-value
4590,5,Low-engagement
4591,1,High-value
4592,1,High-value
4593,5,Low-engagement
4594,4,New
4595,2,Occasional
4596,3,At-risk
4597,1,High-value
4598,3,At-risk
4599,1,High-value
4600,2,Occasional
4601,3,At-risk
4602,3,At-risk
4603,1,High-value
4604,1,High-value
4605,5,Low-engagement
4606,3,At-risk
4607,3,At-risk
4608,5,Low-engagement
4609,2,Occasional
4610,3,At-risk
4611,3,At-risk
4612,5,Low-engagement
4613,5,Low-engagement
4614,4,New
4615,3,At-risk
4616,1,High-value
4617,4,New
4618,3,At-risk
4619,4,New
4620,2,Occasional
4621,4,New
4622,3,At-risk
4623,5,Low-engagement
4624,2,Occasional
4625,5,Low-engagement
4626,2,Occasional
4627,4,New
4628,1,High-value
4629,1,High-value
4630,3,At-risk
4631,5,Low-engagement
4632,3,At-risk
4633,1,High-value
4634,2,Occasional
4635,5,Low-engagement
4636,5,Low-engagement
4637,2,Occasional
4638,2,Occasional
4639,4,New
4640,2,Occasional
4641,2,Occasional
4642,5,Low-engagement
4643,2,Occasional
4644,2,Occasional
4645,4,New
4646,2,Occasional
4647,1,High-value
4648,3,At-risk
4649,4,New
4650,1,High-value
4651,5,Low-engagement
4652,5,Low-engagement
4653,3,At-risk
4654,1,High-value
4655,3,At-risk
4656,3,At-risk
4657,4,New
4658,2,Occasional
4659,5,Low-engagement
4660,2,Occasional
4661,2,Occasional
4662,2,Occasional
4663,5,Low-engagement
4664,2,Occasional
4665,3,At-risk
4666,2,Occasional
4667,5,Low-engagement
4668,3,At-risk
4669,3,At-risk
4670,1,High-value
4671,5,Low-engagement
4672,2,Occasional
4673,5,Low-engagement
4674,2,Occasional
4675,2,Occasional
4676,3,At-risk
4677,4,New
4678,2,Occasional
4679,4,New
4680,3,At-risk
4681,2,Occasional
4682,2,Occasional
4683,4,New
4684,4,New
4685,3,At-risk
4686,2,Occasional
4687,3,At-risk
4688,4,New
4689,1,High-value
4690,5,Low-engagement
4691,4,New
4692,3,At-risk
4693,5,Low-engagement
4694,4,New
4695,1,High-value
4696,4,New
4697,2,Occasional
4698,2,Occasional
4699,2,Occasional
4700,2,Occasional
4701,1,High-value
4702,5,Low-engagement
4703,3,At-risk
4704,4,New
4705,4,New
4706,1,High-value
4707,1,High-value
4708,5,Low-engagement
4709,3,At-risk
4710,1,High-value
4711,5,Low-engagement
4712,5,Low-engagement
4713,5,Low-engagement
4714,1,High-value
4715,5,Low-engagement
4716,3,At-risk
4717,1,High-value
4718,5,Low-engagement
4719,4,New
4720,1,High-value
4721,3,At-risk
4722,5,Low-engagement
4723,1,High-value
4724,4,New
4725,1,High-value
4726,2,Occasional
4727,4,New
4728,3,At-risk
4729,3,At-risk
4730,2,Occasional
4731,2,Occasional
4732,2,Occasional
4733,2,Occasional
4734,5,Low-engagement
4735,5,Low-engagement
4736,3,At-risk
4737,1,High-value
4738,2,Occasional
4739,3,At-risk
4740,2,Occasional
4741,5,Low-engagement
4742,5,Low-engagement
4743,4,New
4744,4,New
4745,5,Low-engagement
4746,5,Low-engagement
4747,1,High-value
4748,2,Occasional
4749,1,High-value
4750,3,At-risk
4751,1,High-value
4752,3,At-risk
4753,2,Occasional
4754,1,High-value
4755,1,High-value
4756,3,At-risk
4757,1,High-value
4758,5,Low-engagement
4759,5,Low-engagement
4760,5,Low-engagement
4761,1,High-value
4762,2,Occasional
4763,3,At-risk
4764,5,Low-engagement
4765,5,Low-engagement
4766,1,High-value
4767,5,Low-engagement
4768,5,Low-engagement
4769,5,Low-engagement
4770,4,New
4771,3,At-risk
4772,3,At-risk
4773,5,Low-engagement
4774,2,Occasional
4775,3,At-risk
4776,1,High-value
4777,2,Occasional
4778,2,Occasional
4779,4,New
4780,5,Low-engagement
4781,4,New
4782,5,Low-engagement
4783,5,Low-engagement
4784,2,Occasional
4785,1,High-value
4786,1,High-value
4787,2,Occasional
4788,5,Low-engagement
4789,2,Occasional
4790,2,Occasional
4791,2,Occasional
4792,3,At-risk
4793,4,New
4794,4,New
4795,4,New
4796,2,Occasional
4797,3,At-risk
4798,5,Low-engagement
4799,2,Occasional
4800,4,New
4801,1,High-value
4802,5,Low-engagement
4803,2,Occasional
4804,1,High-value
4805,5,Low-engagement
4806,2,Occasional
4807,2,Occasional
4808,3,At-risk
4809,1,High-value
4810,1,High-value
4811,5,Low-engagement
4812,2,Occasional
4813,5,Low-engagement
4814,4,New
4815,1,High-value
4816,4,New
4817,3,At-risk
4818,5,Low-engagement
4819,2,Occasional
4820,1,High-value
4821,4,New
4822,1,High-value
4823,2,Occasional
4824,1,High-value
4825,4,New
4826,2,Occasional
4827,4,New
4828,4,New
4829,1,High-value
4830,4,New
4831,5,Low-engagement
4832,2,Occasional
4833,2,Occasional
4834,1,High-value
4835,5,Low-engagement
4836,1,High-value
4837,4,New
4838,1,High-value
4839,5,Low-engagement
4840,5,Low-engagement
4841,5,Low-engagement
4842,1,High-value
4843,5,Low-engagement
4844,3,At-risk
4845,5,Low-engagement
4846,1,High-value
4847,5,Low-engagement
4848,2,Occasional
4849,4,New
4850,3,At-risk
4851,1,High-value
4852,4,New
4853,2,Occasional
4854,4,New
4855,4,New
4856,2,Occasional
4857,2,Occasional
4858,5,Low-engagement
4859,1,High-value
4860,5,Low-engagement
4861,3,At-risk
4862,4,New
4863,2,Occasional
4864,1,High-value
4865,4,New
4866,4,New
4867,1,High-value
4868,4,New
4869,2,Occasional
4870,2,Occasional
4871,4,New
4872,5,Low-engagement
4873,1,High-value
4874,2,Occasional
4875,5,Low-engagement
4876,3,At-risk
4877,5,Low-engagement
4878,5,Low-engagement
4879,1,High-value
4880,5,Low-engagement
4881,2,Occasional
4882,1,High-value
4883,5,Low-engagement
4884,5,Low-engagement
4885,3,At-risk
4886,3,At-risk
4887,1,High-value
4888,1,High-value
4889,5,Low-engagement
4890,5,Low-engagement
4891,2,Occasional
4892,5,Low-engagement
4893,3,At-risk
4894,5,Low-engagement
4895,1,High-value
4896,5,Low-engagement
4897,1,High-value
4898,1,High-value
4899,4,New
4900,3,At-risk
4901,1,High-value
4902,3,At-risk
4903,5,Low-engagement
4904,4,New
4905,3,At-risk
4906,5,Low-engagement
4907,1,High-value
4908,5,Low-engagement
4909,5,Low-engagement
4910,4,New
4911,1,High-value
4912,3,At-risk
4913,1,High-value
4914,5,Low-engagement
4915,4,New
4916,1,High-value
4917,2,Occasional
4918,1,High-value
4919,4,New
4920,5,Low-engagement
4921,4,New
4922,1,High-value
4923,1,High-value
4924,4,New
4925,5,Low-engagement
4926,1,High-value
4927,3,At-risk
4928,3,At-risk
4929,1,High-value
4930,5,Low-engagement
4931,4,New
4932,4,New
4933,4,New
4934,4,New
4935,1,High-value
4936,1,High-value
4937,5,Low-engagement
4938,5,Low-engagement
4939,2,Occasional
4940,2,Occasional
4941,2,Occasional
4942,4,New
4943,1,High-value
4944,1,High-value
4945,5,Low-engagement
4946,2,Occasional
4947,1,High-value
4948,4,New
4949,1,High-value
4950,1,High-value
4951,2,Occasional
4952,2,Occasional
4953,5,Low-engagement
4954,5,Low-engagement
4955,5,Low-engagement
4956,4,New
4957,1,High-value
4958,5,Low-engagement
4959,2,Occasional
4960,4,New
4961,3,At-risk
4962,2,Occasional
4963,1,High-value
4964,4,New
4965,1,High-value
4966,2,Occasional
4967,4,New
4968,1,High-value
4969,2,Occasional
4970,2,Occasional
4971,5,Low-engagement
4972,1,High-value
4973,2,Occasional
4974,2,Occasional
4975,4,New
4976,1,High-value
4977,2,Occasional
4978,2,Occasional
4979,3,At-risk
4980,2,Occasional
4981,4,New
4982,5,Low-engagement
4983,2,Occasional
4984,5,Low-engagement
4985,1,High-value
4986,4,New
4987,2,Occasional
4988,5,Low-engagement
4989,4,New
4990,2,Occasional
4991,4,New
4992,5,Low-engagement
4993,4,New
4994,3,At-risk
4995,1,High-value
4996,5,Low-engagement
4997,1,High-value
4998,4,New
4999,3,At-risk
5000,5,Low-engagement
5001,4,New
5002,4,New
5003,3,At-risk
5004,4,New
5005,5,Low-engagement
5006,5,Low-engagement
5007,4,New
5008,4,New
5009,1,High-value
5010,2,Occasional
5011,4,New
5012,2,Occasional
5013,1,High-value
5014,1,High-value
5015,2,Occasional
5016,5,Low-engagement
5017,2,Occasional
5018,5,Low-engagement
5019,5,Low-engagement
5020,3,At-risk
5021,2,Occasional
5022,1,High-value
5023,5,Low-engagement
5024,2,Occasional
5025,1,High-value
5026,4,New
5027,2,Occasional
5028,4,New
5029,1,High-value
5030,5,Low-engagement
5031,2,Occasional
5032,4,New
5033,1,High-value
5034,3,At-risk
5035,2,Occasional
5036,3,At-risk
5037,1,High-value
5038,2,Occasional
5039,2,Occasional
5040,4,New
5041,3,At-risk
5042,2,Occasional
5043,2,Occasional
5044,4,New
5045,4,New
5046,1,High-value
5047,2,Occasional
5048,3,At-risk
5049,3,At-risk
5050,4,New
5051,4,New
5052,5,Low-engagement
5053,2,Occasional
5054,2,Occasional
5055,2,Occasional
5056,3,At-risk
5057,2,Occasional
5058,5,Low-engagement
5059,1,High-value
5060,3,At-risk
5061,2,Occasional
5062,2,Occasional
5063,1,High-value
5064,3,At-risk
5065,5,Low-engagement
5066,4,New
5067,2,Occasional
5068,4,New
5069,5,Low-engagement
5070,3,At-risk
5071,5,Low-engagement
5072,5,Low-engagement
5073,2,Occasional
5074,2,Occasional
5075,2,Occasional
5076,5,Low-engagement
5077,4,New
5078,5,Low-engagement
5079,3,At-risk
5080,2,Occasional
5081,5,Low-engagement
5082,5,Low-engagement
5083,4,New
5084,3,At-risk
5085,5,Low-engagement
5086,5,Low-engagement
5087,2,Occasional
5088,3,At-risk
5089,4,New
5090,2,Occasional
5091,5,Low-engagement
5092,4,New
5093,5,Low-engagement
5094,1,High-value
5095,1,High-value
5096,2,Occasional
5097,5,Low-engagement
5098,3,At-risk
5099,1,High-value
5100,2,Occasional
5101,4,New
5102,2,Occasional
5103,2,Occasional
5104,1,High-value
5105,5,Low-engagement
5106,3,At-risk
5107,1,High-value
5108,2,Occasional
5109,2,Occasional
5110,2,Occasional
5111,5,Low-engagement
5112,4,New
5113,3,At-risk
5114,4,New
5115,3,At-risk
5116,2,Occasional
5117,4,New
5118,1,High-value
5119,1,High-value
5120,3,At-risk
5121,2,Occasional
5122,3,At-risk
5123,4,New
5124,3,At-risk
5125,3,At-risk
5126,5,Low-engagement
5127,1,High-value
5128,3,At-risk
5129,3,At-risk
5130,1,High-value
5131,4,New
5132,4,New
5133,3,At-risk
5134,2,Occasional
5135,3,At-risk
5136,1,High-value
5137,1,High-value
5138,4,New
5139,2,Occasional
5140,1,High-value
5141,2,Occasional
5142,4,New
5143,5,Low-engagement
5144,5,Low-engagement
5145,3,At-risk
5146,2,Occasional
5147,4,New
5148,3,At-risk
5149,5,Low-engagement
5150,2,Occasional
5151,3,At-risk
5152,2,Occasional
5153,4,New
5154,2,Occasional
5155,4,New
5156,3,At-risk
5157,4,New
5158,2,Occasional
5159,2,Occasional
5160,5,Low-engagement
5161,3,At-risk
5162,1,High-value
5163,2,Occasional
5164,1,High-value
5165,5,Low-engagement
5166,3,At-risk
5167,2,Occasional
5168,2,Occasional
5169,1,High-value
5170,2,Occasional
5171,3,At-risk
5172,1,High-value
5173,5,Low-engagement
5174,5,Low-engagement
5175,2,Occasional
5176,3,At-risk
5177,1,High-value
5178,2,Occasional
5179,3,At-risk
5180,1,High-value
5181,3,At-risk
5182,4,New
5183,4,New
5184,1,High-value
5185,3,At-risk
5186,4,New
5187,2,Occasional
5188,4,New
5189,2,Occasional
5190,2,Occasional
5191,4,New
5192,1,High-value
5193,4,New
5194,1,High-value
5195,2,Occasional
5196,3,At-risk
5197,5,Low-engagement
5198,5,Low-engagement
5199,1,High-value
5200,4,New
5201,2,Occasional
5202,4,New
5203,5,Low-engagement
5204,2,Occasional
5205,4,New
5206,2,Occasional
5207,5,Low-engagement
5208,2,Occasional
5209,1,High-value
5210,3,At-risk
5211,4,New
5212,4,New
5213,4,New
5214,5,Low-engagement
5215,2,Occasional
5216,2,Occasional
5217,4,New
5218,4,New
5219,5,Low-engagement
5220,4,New
5221,2,Occasional
5222,2,Occasional
5223,5,Low-engagement
5224,1,High-value
5225,2,Occasional
5226,4,New
5227,4,New
5228,1,High-value
5229,3,At-risk
5230,5,Low-engagement
5231,2,Occasional
5232,4,New
5233,3,At-risk
5234,2,Occasional
5235,1,High-value
5236,4,New
5237,4,New
5238,3,At-risk
5239,5,Low-engagement
5240,3,At-risk
5241,3,At-risk
5242,2,Occasional
5243,3,At-risk
5244,5,Low-engagement
5245,5,Low-engagement
5246,3,At-risk
5247,2,Occasional
5248,1,High-value
5249,2,Occasional
5250,3,At-risk
5251,1,High-value
5252,2,Occasional
5253,2,Occasional
5254,5,Low-engagement
5255,3,At-risk
5256,3,At-risk
5257,1,High-value
5258,4,New
5259,5,Low-engagement
5260,1,High-value
5261,4,New
5262,1,High-value
5263,3,At-risk
5264,4,New
5265,3,At-risk
5266,5,Low-engagement
5267,1,High-value
5268,5,Low-engagement
5269,5,Low-engagement
5270,3,At-risk
5271,4,New
5272,1,High-value
5273,1,High-value
5274,5,Low-engagement
5275,3,At-risk
5276,5,Low-engagement
5277,4,New
5278,5,Low-engagement
5279,2,Occasional
5280,3,At-risk
5281,4,New
5282,1,High-value
5283,1,High-value
5284,1,High-value
5285,4,New
5286,1,High-value
5287,3,At-risk
5288,4,New
5289,4,New
5290,1,High-value
5291,4,New
5292,5,Low-engagement
5293,2,Occasional
5294,5,Low-engagement
5295,4,New
5296,2,Occasional
5297,4,New
5298,1,High-value
5299,4,New
5300,1,High-value
5301,3,At-risk
5302,5,Low-engagement
5303,1,High-value
5304,5,Low-engagement
5305,1,High-value
5306,3,At-risk
5307,1,High-value
5308,1,High-value
5309,2,Occasional
5310,5,Low-engagement
5311,4,New
5312,3,At-risk
5313,1,High-value
5314,3,At-risk
5315,2,Occasional
5316,2,Occasional
5317,1,High-value
5318,4,New
5319,4,New
5320,4,New
5321,4,New
5322,5,Low-engagement
5323,3,At-risk
5324,5,Low-engagement
5325,3,At-risk
5326,2,Occasional
5327,2,Occasional
5328,4,New
5329,2,Occasional
5330,3,At-risk
5331,5,Low-engagement
5332,3,At-risk
5333,5,Low-engagement
5334,5,Low-engagement
5335,4,New
5336,2,Occasional
5337,2,Occasional
5338,1,High-value
5339,5,Low-engagement
5340,1,High-value
5341,2,Occasional
5342,3,At-risk
5343,3,At-risk
5344,4,New
5345,4,New
5346,2,Occasional
5347,5,Low-engagement
5348,5,Low-engagement
5349,3,At-risk
5350,3,At-risk
5351,2,Occasional
5352,5,Low-engagement
5353,3,At-risk
5354,1,High-value
5355,5,Low-engagement
5356,4,New
5357,5,Low-engagement
5358,3,At-risk
5359,5,Low-engagement
5360,1,High-value
5361,2,Occasional
5362,5,Low-engagement
5363,5,Low-engagement
5364,4,New
5365,1,High-value
5366,5,Low-engagement
5367,5,Low-engagement
5368,3,At-risk
5369,3,At-risk
5370,2,Occasional
5371,3,At-risk
5372,5,Low-engagement
5373,2,Occasional
5374,4,New
5375,2,Occasional
5376,4,New
5377,5,Low-engagement
5378,2,Occasional
5379,2,Occasional
5380,5,Low-engagement
5381,1,High-value
5382,5,Low-engagement
5383,1,High-value
5384,5,Low-engagement
5385,5,Low-engagement
5386,5,Low-engagement
5387,4,New
5388,5,Low-engagement
5389,4,New
5390,4,New
5391,1,High-value
5392,1,High-value
5393,5,Low-engagement
5394,4,New
5395,1,High-value
5396,3,At-risk
5397,3,At-risk
5398,4,New
5399,3,At-risk
5400,5,Low-engagement
5401,3,At-risk
5402,3,At-risk
5403,3,At-risk
5404,5,Low-engagement
5405,2,Occasional
5406,1,High-value
5407,2,Occasional
5408,5,Low-engagement
5409,4,New
5410,4,New
5411,2,Occasional
5412,2,Occasional
5413,1,High-value
5414,4,New
5415,4,New
5416,5,Low-engagement
5417,4,New
5418,2,Occasional
5419,2,Occasional
5420,3,At-risk
5421,2,Occasional
5422,3,At-risk
5423,4,New
5424,5,Low-engagement
5425,3,At-risk
5426,5,Low-engagement
5427,5,Low-engagement
5428,3,At-risk
5429,3,At-risk
5430,4,New
5431,5,Low-engagement
5432,5,Low-engagement
5433,1,High-value
5434,4,New
5435,4,New
5436,3,At-risk
5437,2,Occasional
5438,2,Occasional
5439,4,New
5440,5,Low-engagement
5441,5,Low-engagement
5442,5,Low-engagement
5443,1,High-value
5444,2,Occasional
5445,5,Low-engagement
5446,5,Low-engagement
5447,4,New
5448,4,New
5449,2,Occasional
5450,5,Low-engagement
5451,3,At-risk
5452,2,Occasional
5453,5,Low-engagement
5454,3,At-risk
5455,3,At-risk
5456,2,Occasional
5457,4,New
5458,1,High-value
5459,3,At-risk
5460,2,Occasional
5461,1,High-value
5462,5,Low-engagement
5463,5,Low-engagement
5464,3,At-risk
5465,2,Occasional
5466,1,High-value
5467,4,New
5468,5,Low-engagement
5469,5,Low-engagement
5470,3,At-risk
5471,1,High-value
5472,4,New
5473,4,New
5474,3,At-risk
5475,5,Low-engagement
5476,1,High-value
5477,4,New
5478,5,Low-engagement
5479,1,High-value
5480,5,Low-engagement
5481,1,High-value
5482,3,At-risk
5483,3,At-risk
5484,4,New
5485,4,New
5486,2,Occasional
5487,4,New
5488,5,Low-engagement
5489,3,At-risk
5490,1,High-value
5491,5,Low-engagement
5492,5,Low-engagement
5493,3,At-risk
5494,4,New
5495,5,Low-engagement
5496,3,At-risk
5497,4,New
5498,2,Occasional
5499,5,Low-engagement
5500,3,At-risk
5501,3,At-risk
5502,2,Occasional
5503,3,At-risk
5504,2,Occasional
5505,4,New
5506,5,Low-engagement
5507,4,New
5508,5,Low-engagement
5509,2,Occasional
5510,5,Low-engagement
5511,3,At-risk
5512,4,New
5513,2,Occasional
5514,5,Low-engagement
5515,2,Occasional
5516,2,Occasional
5517,2,Occasional
5518,2,Occasional
5519,5,Low-engagement
5520,3,At-risk
5521,3,At-risk
5522,5,Low-engagement
5523,2,Occasional
5524,1,High-value
5525,2,Occasional
5526,1,High-value
5527,4,New
5528,5,Low-engagement
5529,1,High-value
5530,4,New
5531,3,At-risk
5532,2,Occasional
5533,3,At-risk
5534,2,Occasional
5535,5,Low-engagement
5536,4,New
5537,2,Occasional
5538,3,At-risk
5539,1,High-value
5540,4,New
5541,3,At-risk
5542,2,Occasional
5543,2,Occasional
5544,3,At-risk
5545,1,High-value
5546,3,At-risk
5547,5,Low-engagement
5548,4,New
5549,2,Occasional
5550,5,Low-engagement
5551,3,At-risk
5552,4,New
5553,4,New
5554,4,New
5555,4,New
5556,4,New
5557,2,Occasional
5558,2,Occasional
5559,3,At-risk
5560,4,New
5561,5,Low-engagement
5562,1,High-value
5563,5,Low-engagement
5564,1,High-value
5565,5,Low-engagement
5566,4,New
5567,5,Low-engagement
5568,1,High-value
5569,2,Occasional
5570,3,At-risk
5571,2,Occasional
5572,2,Occasional
5573,5,Low-engagement
5574,3,At-risk
5575,3,At-risk
5576,1,High-value
5577,1,High-value
5578,3,At-risk
5579,1,High-value
5580,3,At-risk
5581,3,At-risk
5582,3,At-risk
5583,2,Occasional
5584,2,Occasional
5585,5,Low-engagement
5586,4,New
5587,5,Low-engagement
5588,1,High-value
5589,4,New
5590,2,Occasional
5591,1,High-value
5592,2,Occasional
5593,4,New
5594,4,New
5595,2,Occasional
5596,1,High-value
5597,3,At-risk
5598,2,Occasional
5599,2,Occasional
5600,4,New
5601,4,New
5602,1,High-value
5603,5,Low-engagement
5604,1,High-value
5605,3,At-risk
5606,4,New
5607,3,At-risk
5608,5,Low-engagement
5609,2,Occasional
5610,4,New
5611,5,Low-engagement
5612,2,Occasional
5613,3,At-risk
5614,4,New
5615,5,Low-engagement
5616,3,At-risk
5617,2,Occasional
5618,1,High-value
5619,1,High-value
5620,2,Occasional
5621,4,New
5622,5,Low-engagement
5623,4,New
5624,3,At-risk
5625,1,High-value
5626,4,New
5627,3,At-risk
5628,1,High-value
5629,5,Low-engagement
5630,1,High-value
5631,1,High-value
5632,4,New
5633,4,New
5634,1,High-value
5635,2,Occasional
5636,3,At-risk
5637,4,New
5638,5,Low-engagement
5639,3,At-risk
5640,5,Low-engagement
5641,5,Low-engagement
5642,2,Occasional
5643,4,New
5644,5,Low-engagement
5645,3,At-risk
5646,2,Occasional
5647,5,Low-engagement
5648,1,High-value
5649,4,New
5650,1,High-value
5651,4,New
5652,5,Low-engagement
5653,4,New
5654,3,At-risk
5655,5,Low-engagement
5656,2,Occasional
5657,2,Occasional
5658,2,Occasional
5659,3,At-risk
5660,5,Low-engagement
5661,3,At-risk
5662,5,Low-engagement
5663,3,At-risk
5664,1,High-value
5665,5,Low-engagement
5666,5,Low-engagement
5667,5,Low-engagement
5668,3,At-risk
5669,3,At-risk
5670,3,At-risk
5671,5,Low-engagement
5672,1,High-value
5673,1,High-value
5674,1,High-value
5675,2,Occasional
5676,2,Occasional
5677,4,New
5678,3,At-risk
5679,1,High-value
5680,5,Low-engagement
5681,4,New
5682,3,At-risk
5683,2,Occasional
5684,5,Low-engagement
5685,2,Occasional
5686,3,At-risk
5687,2,Occasional
5688,4,New
5689,5,Low-engagement
5690,1,High-value
5691,3,At-risk
5692,1,High-value
5693,2,Occasional
5694,1,High-value
5695,1,High-value
5696,4,New
5697,2,Occasional
5698,4,New
5699,1,High-value
5700,4,New
5701,2,Occasional
5702,4,New
5703,1,High-value
5704,3,At-risk
5705,3,At-risk
5706,2,Occasional
5707,3,At-risk
5708,4,New
5709,3,At-risk
5710,1,High-value
5711,1,High-value
5712,5,Low-engagement
5713,1,High-value
5714,1,High-value
5715,3,At-risk
5716,3,At-risk
5717,5,Low-engagement
5718,4,New
5719,4,New
5720,4,New
5721,3,At-risk
5722,5,Low-engagement
5723,5,Low-engagement
5724,2,Occasional
5725,1,High-value
5726,3,At-risk
5727,3,At-risk
5728,2,Occasional
5729,4,New
5730,2,Occasional
5731,3,At-risk
5732,4,New
5733,1,High-value
5734,1,High-value
5735,5,Low-engagement
5736,4,New
5737,4,New
5738,3,At-risk
5739,5,Low-engagement
5740,2,Occasional
5741,5,Low-engagement
5742,5,Low-engagement
5743,3,At-risk
5744,3,At-risk
5745,2,Occasional
5746,1,High-value
5747,1,High-value
5748,3,At-risk
5749,2,Occasional
5750,1,High-value
5751,4,New
5752,2,Occasional
5753,3,At-risk
5754,3,At-risk
5755,5,Low-engagement
5756,2,Occasional
5757,4,New
5758,1,High-value
5759,5,Low-engagement
5760,4,New
5761,1,High-value
5762,4,New
5763,2,Occasional
5764,1,High-value
5765,3,At-risk
5766,4,New
5767,2,Occasional
5768,4,New
5769,4,New
5770,4,New
5771,5,Low-engagement
5772,2,Occasional
5773,1,High-value
5774,3,At-risk
5775,5,Low-engagement
5776,2,Occasional
5777,4,New
5778,5,Low-engagement
5779,4,New
5780,2,Occasional
5781,1,High-value
5782,4,New
5783,5,Low-engagement
5784,1,High-value
5785,5,Low-engagement
5786,5,Low-engagement
5787,4,New
5788,3,At-risk
5789,1,High-value
5790,1,High-value
5791,2,Occasional
5792,4,New
5793,5,Low-engagement
5794,1,High-value
5795,4,New
5796,4,New
5797,5,Low-engagement
5798,4,New
5799,1,High-value
5800,3,At-risk
5801,2,Occasional
5802,1,High-value
5803,2,Occasional
5804,2,Occasional
5805,5,Low-engagement
5806,1,High-value
5807,2,Occasional
5808,3,At-risk
5809,5,Low-engagement
5810,3,At-risk
5811,3,At-risk
5812,1,High-value
5813,3,At-risk
5814,4,New
5815,4,New
5816,1,High-value
5817,3,At-risk
5818,4,New
5819,3,At-risk
5820,4,New
5821,4,New
5822,1,High-value
5823,3,At-risk
5824,2,Occasional
5825,1,High-value
5826,2,Occasional
5827,5,Low-engagement
5828,5,Low-engagement
5829,2,Occasional
5830,5,Low-engagement
5831,2,Occasional
5832,4,New
5833,1,High-value
5834,2,Occasional
5835,4,New
5836,4,New
5837,4,New
5838,1,High-value
5839,5,Low-engagement
5840,4,New
5841,5,Low-engagement
5842,1,High-value
5843,3,At-risk
5844,4,New
5845,3,At-risk
5846,5,Low-engagement
5847,3,At-risk
5848,2,Occasional
5849,1,High-value
5850,4,New
5851,5,Low-engagement
5852,3,At-risk
5853,4,New
5854,4,New
5855,5,Low-engagement
5856,4,New
5857,1,High-value
5858,4,New
5859,1,High-value
5860,4,New
5861,1,High-value
5862,3,At-risk
5863,1,High-value
5864,1,High-value
5865,5,Low-engagement
5866,5,Low-engagement
5867,2,Occasional
5868,5,Low-engagement
5869,5,Low-engagement
5870,4,New
5871,2,Occasional
5872,1,High-value
5873,5,Low-engagement
5874,3,At-risk
5875,4,New
5876,4,New
5877,4,New
5878,3,At-risk
5879,2,Occasional
5880,5,Low-engagement
5881,5,Low-engagement
5882,1,High-value
5883,5,Low-engagement
5884,1,High-value
5885,4,New
5886,4,New
5887,4,New
5888,4,New
5889,1,High-value
5890,3,At-risk
5891,4,New
5892,3,At-risk
5893,1,High-value
5894,4,New
5895,4,New
5896,3,At-risk
5897,5,Low-engagement
5898,4,New
5899,5,Low-engagement
5900,4,New
5901,2,Occasional
5902,3,At-risk
5903,5,Low-engagement
5904,2,Occasional
5905,2,Occasional
5906,3,At-risk
5907,4,New
5908,4,New
5909,4,New
5910,4,New
5911,4,New
5912,3,At-risk
5913,5,Low-engagement
5914,3,At-risk
5915,4,New
5916,3,At-risk
5917,4,New
5918,3,At-risk
5919,4,New
5920,4,New
5921,2,Occasional
