order_id,customer_id,product_id,quantity,amount,order_date,channel,region
36678,9497,19,1,3229.69,2022-01-13,In-store,North
36679,6313,668,4,3315.69,2023-05-04,In-store,West
36680,6370,992,4,1652.27,2023-03-04,Web,West
36681,1960,858,4,4155.72,2023-04-02,App,West
36682,8680,787,1,1303.88,2023-09-18,Web,South
36683,6479,655,4,2935.36,2023-01-25,Web,East
36684,9731,261,3,2577.81,2022-12-01,Web,West
36685,436,524,2,2377.09,2022-09-29,In-store,North
36686,8022,493,4,203.57,2022-11-24,Web,East
36687,1122,535,3,4842.03,2023-01-08,Web,South
36688,4421,251,3,3743.65,2022-04-19,Web,West
36689,7977,305,1,223.6,2023-02-01,In-store,East
36690,8662,849,3,1905.12,2022-06-19,Web,North
36691,3900,11,2,1730.63,2023-03-05,Web,South
36692,2550,95,4,1774.21,2023-07-06,In-store,South
36693,1276,809,2,2744.76,2023-06-20,In-store,West
36694,6578,58,4,176.08,2023-11-28,Web,South
36695,3327,509,1,1024.28,2023-11-30,App,West
36696,4505,112,4,893.8,2022-12-20,App,West
36697,8172,968,2,1357.45,2023-11-12,App,West
36698,5446,424,2,4267.49,2023-08-29,Web,South
36699,9314,918,1,308.22,2023-01-31,Web,East
36700,7317,608,2,1515.01,2022-08-06,Web,North
36701,8542,266,4,4569.01,2023-04-28,Web,South
36702,2171,935,1,4156.11,2023-05-03,Web,North
36703,7480,614,4,3064.95,2022-09-24,Web,West
36704,259,179,3,1337.31,2023-11-16,Web,West
36705,2453,557,2,3318.37,2023-07-13,In-store,West
36706,7379,887,4,4054.35,2022-09-04,In-store,North
36707,2003,887,1,1738.81,2023-12-28,Web,West
36708,177,582,2,364.95,2022-02-26,App,South
36709,1604,739,2,4943.51,2022-02-09,In-store,East
36710,8479,459,1,1883.6,2022-07-27,App,North
36711,6091,786,1,4240.17,2022-11-19,In-store,West
36712,4555,737,4,1065.45,2023-07-22,App,North
36713,5041,41,4,4291.88,2023-10-22,Web,West
36714,4868,205,2,4656.03,2023-03-03,App,South
36715,3709,615,1,3075.91,2022-10-11,Web,West
36716,5840,197,3,4119.94,2022-05-27,Web,South
36717,6585,693,3,4414.48,2022-07-15,In-store,West
36718,2360,448,1,4191.9,2023-02-06,App,South
36719,2310,484,4,4692.21,2022-10-16,App,East
36720,2996,558,4,1367.17,2022-06-27,Web,West
36721,7975,409,3,685.16,2023-01-05,Web,South
36722,4207,836,3,4390.99,2022-04-23,Web,East
36723,9289,559,1,4916.24,2023-08-15,App,South
36724,1634,247,3,890.92,2022-02-10,Web,North
36725,7973,797,3,3554.25,2023-05-14,App,South
36726,1662,792,2,2772.87,2023-05-30,In-store,North
36727,988,106,3,1255.31,2023-09-06,App,South
36728,3122,85,4,3593.87,2022-05-22,App,West
36729,4875,570,4,3311.39,2022-06-14,In-store,East
36730,7886,745,4,2141.65,2023-09-22,Web,West
36731,7932,459,3,181.78,2022-05-02,Web,West
36732,2844,795,4,4165.37,2022-03-17,In-store,East
36733,6716,304,1,1193.51,2023-12-18,App,South
36734,575,741,2,3494.04,2023-12-30,In-store,South
36735,3261,297,4,4990.67,2022-08-20,App,North
36736,5110,330,2,4662.18,2022-10-05,App,South
36737,5783,907,1,2474.23,2023-05-22,In-store,West
36738,6079,171,2,513.38,2023-03-19,Web,North
36739,9875,713,4,4476.5,2023-12-04,Web,South
36740,7314,490,3,160.44,2023-09-20,App,East
36741,9394,899,3,1642.6,2022-12-14,App,North
36742,147,561,3,3673.9,2022-06-22,In-store,West
36743,9959,177,2,3963.79,2022-01-14,In-store,East
36744,2792,940,4,2921.67,2022-09-11,In-store,South
36745,8463,390,4,1684.14,2023-12-10,In-store,East
36746,16,816,4,666.28,2023-06-14,App,West
36747,2964,985,4,2525.64,2023-07-17,App,West
36748,3584,583,4,3095.46,2023-11-23,App,West
36749,4243,667,4,4893.72,2022-11-05,App,North
36750,6599,255,1,4878.87,2023-08-29,In-store,East
36751,7571,178,1,4104.52,2022-11-13,App,West
36752,5808,214,4,671.36,2022-04-08,App,East
36753,1032,633,2,4623.61,2023-02-13,App,South
36754,9917,851,2,2253.77,2022-04-09,Web,North
36755,8205,606,1,514.38,2022-02-07,App,West
36756,1226,342,3,3533.89,2022-12-29,Web,East
36757,8851,151,4,3609.92,2023-04-07,In-store,North
36758,3946,204,4,616.09,2022-10-26,Web,South
36759,8033,578,2,408.56,2023-04-24,In-store,East
36760,5086,797,3,4798.53,2022-06-09,Web,East
36761,3619,733,1,3382.03,2022-11-14,In-store,East
36762,6088,270,1,1382.91,2023-10-07,App,East
36763,1392,329,4,2616.91,2023-03-19,App,West
36764,5913,109,1,3253.6,2023-02-14,In-store,East
36765,3178,234,2,2426.97,2023-09-25,In-store,South
36766,2419,346,2,1116.73,2022-04-21,App,East
36767,2158,507,1,433.67,2023-03-07,App,East
36768,7159,285,4,4114.16,2022-11-16,Web,East
36769,2379,645,2,3066.73,2022-11-29,Web,North
36770,6423,726,3,291.72,2023-09-21,In-store,North
36771,2221,187,1,4198.4,2022-07-20,Web,West
36772,3201,861,1,2515.12,2022-10-22,In-store,South
36773,8113,77,1,2299.49,2022-11-26,App,South
36774,246,146,1,257.07,2022-09-03,Web,South
36775,6300,71,4,4598.25,2022-05-07,Web,North
36776,609,461,3,795.42,2022-08-18,In-store,West
36777,352,189,4,3222.63,2023-07-04,In-store,West
36778,8485,365,2,742.12,2022-11-13,In-store,North
36779,7890,368,1,3613.03,2023-08-07,Web,South
36780,3527,816,1,3218.73,2022-08-06,In-store,East
36781,7620,996,1,456.14,2022-03-03,Web,North
36782,1611,853,1,984.01,2023-08-30,App,West
36783,4176,220,4,3842.67,2023-05-08,In-store,South
36784,3628,812,4,4476.98,2022-04-27,App,East
36785,7246,887,2,1905.45,2023-12-09,Web,East
36786,5008,422,2,2316.59,2023-06-15,In-store,West
36787,436,757,3,1456.81,2023-08-30,App,North
36788,7894,643,4,4850.07,2022-09-12,Web,West
36789,3858,509,3,1667.17,2023-11-07,In-store,South
36790,3261,118,4,496.83,2023-05-26,In-store,South
36791,1817,156,2,1266.72,2023-09-18,Web,North
36792,8404,438,2,2455.91,2023-07-18,App,North
36793,2781,510,1,1792.98,2023-08-06,Web,South
36794,8677,301,2,2451.75,2022-02-28,App,South
36795,7373,854,2,3326.05,2023-03-10,In-store,North
36796,6597,427,2,1632.98,2023-09-26,Web,West
36797,2534,107,4,2370.48,2022-07-24,Web,North
36798,9027,417,3,4120.71,2022-04-03,In-store,East
36799,6843,882,1,4532.83,2022-01-19,App,North
36800,2048,653,4,3761.96,2022-06-24,In-store,South
36801,5557,809,3,781.42,2022-08-14,App,East
36802,2470,505,3,3321.72,2022-05-05,Web,North
36803,1162,441,1,4591.9,2023-09-21,App,South
36804,7381,763,4,3799.91,2022-08-10,Web,East
36805,3167,237,3,544.62,2022-07-04,Web,North
36806,2609,869,4,3144.71,2023-01-25,In-store,East
36807,7935,645,1,1398.03,2023-03-17,In-store,South
36808,1824,228,3,4871.93,2023-07-06,Web,East
36809,4381,232,2,2247.88,2023-06-14,In-store,West
36810,378,8,4,825.36,2022-04-23,App,East
36811,6593,962,4,1895.06,2022-09-16,In-store,East
36812,8934,300,2,1425.23,2023-08-06,App,West
36813,8977,427,2,4146.13,2023-05-05,App,North
36814,561,873,1,3237.66,2023-02-11,App,East
36815,5844,337,4,1440.06,2022-02-10,In-store,North
36816,2436,132,3,3996.57,2022-04-22,Web,West
36817,9535,19,2,848.68,2022-02-12,App,West
36818,1221,674,1,1113.97,2023-12-14,Web,South
36819,124,190,1,592.23,2023-06-30,In-store,South
36820,7497,593,3,2993.84,2023-11-20,App,East
36821,4174,345,1,320.96,2023-08-21,In-store,East
36822,5903,645,1,3544.43,2022-12-12,In-store,West
36823,6280,628,3,1102.33,2023-06-02,Web,South
36824,7492,337,1,3312.4,2022-07-20,Web,South
36825,8563,139,1,3122.7,2023-09-17,In-store,North
36826,4250,58,3,735.11,2023-06-01,In-store,South
36827,9803,912,4,321.69,2022-01-26,App,East
36828,4513,80,2,298.23,2022-11-30,In-store,South
36829,9238,966,4,808.76,2022-05-08,In-store,East
36830,4352,742,3,2740.92,2023-09-03,In-store,East
36831,5085,231,3,2808.25,2023-08-17,In-store,South
36832,1605,759,2,1628.17,2023-07-24,App,South
36833,854,594,4,386.53,2023-03-29,In-store,North
36834,8227,238,3,3598.99,2022-05-21,Web,North
36835,5304,630,2,907.75,2022-01-02,In-store,West
36836,9439,3,1,3595.05,2023-01-04,Web,West
36837,1150,786,3,926.31,2022-06-03,Web,South
36838,8003,116,2,660.16,2023-01-11,App,East
36839,7367,622,2,4194.32,2023-05-11,App,West
36840,4906,647,2,3185.86,2022-08-13,App,North
36841,3642,203,3,437.15,2023-05-06,App,East
36842,7156,303,4,518.22,2023-10-20,Web,East
36843,9445,655,4,1106.76,2023-12-12,In-store,South
36844,2270,869,3,2964.44,2023-03-25,App,West
36845,6880,574,3,4478.39,2022-05-16,App,East
36846,4960,78,4,4919.71,2022-03-19,Web,East
36847,7920,535,2,1400.01,2023-11-29,App,West
36848,3520,506,1,3473.46,2023-08-27,Web,West
36849,6608,676,3,4286.5,2022-06-11,App,South
36850,5137,657,4,1088.29,2022-03-04,App,West
36851,1442,278,3,2408.02,2022-01-13,App,North
36852,523,280,1,4678.5,2023-10-03,App,North
36853,5092,155,4,2246.61,2023-11-23,App,West
36854,9512,17,3,3068.52,2023-03-27,App,West
36855,8158,663,1,2291.43,2022-02-03,App,West
36856,4749,327,4,2846.16,2022-07-26,Web,North
36857,8856,640,4,4686.2,2023-11-16,App,South
36858,7458,125,3,441.45,2023-08-24,Web,West
36859,9352,385,3,1200.47,2022-08-21,In-store,South
36860,3319,690,1,2512.18,2022-05-14,App,West
36861,6354,831,2,1264.38,2023-07-21,App,East
36862,9095,378,3,2824.88,2022-11-05,Web,West
36863,1009,818,1,844.73,2023-05-16,App,North
36864,5678,603,2,3794.28,2022-05-14,Web,East
36865,7382,639,1,2975.55,2022-08-20,Web,South
36866,9415,244,4,2060.03,2022-08-23,In-store,South
36867,8319,354,4,3757.36,2022-05-12,In-store,East
36868,6892,421,2,4200.56,2023-02-26,App,West
36869,7938,365,4,4871.75,2023-12-04,App,South
36870,9245,895,1,4531.5,2022-05-01,App,South
36871,859,399,4,4808.11,2023-09-28,Web,East
36872,4584,110,3,3620.79,2023-02-10,Web,South
36873,3410,56,3,789.26,2023-11-10,App,North
36874,6074,978,2,173.4,2023-04-18,In-store,East
36875,4804,824,4,2309.22,2023-01-04,App,North
36876,317,964,4,3532.09,2023-07-05,In-store,South
36877,3400,797,1,1703.92,2022-12-08,App,North
36878,4667,983,3,3553.47,2023-01-21,Web,West
36879,304,43,1,1288.35,2022-11-10,In-store,East
36880,1929,598,1,2556.28,2022-06-15,Web,West
36881,2450,660,2,2422.53,2023-12-10,Web,West
36882,5426,726,1,3554.72,2022-09-18,In-store,South
36883,1878,780,3,3341.75,2023-07-01,Web,South
36884,749,380,2,2237.23,2022-03-03,Web,North
36885,3275,877,2,1090.1,2023-12-30,App,West
36886,3227,227,4,3782.85,2023-04-21,Web,East
36887,8608,730,1,3325.8,2022-11-05,In-store,West
36888,6722,270,4,449.46,2023-10-16,In-store,South
36889,222,445,2,2404.7,2022-07-27,In-store,North
36890,7958,236,3,2989.24,2023-07-25,In-store,South
36891,3931,212,3,4573.83,2023-06-25,In-store,West
36892,2763,100,1,3939.63,2023-09-04,App,North
36893,8077,588,4,396.97,2023-05-19,In-store,West
36894,6287,767,1,4334.51,2023-05-11,In-store,West
36895,9200,189,4,1742.2,2022-12-14,In-store,West
36896,657,9,4,4492.01,2023-07-31,App,West
36897,3367,353,1,1973.34,2022-04-13,In-store,East
36898,5207,637,3,4364.71,2022-01-06,In-store,South
36899,6148,216,3,1303.89,2022-11-27,Web,East
36900,4537,969,2,2430.76,2022-09-18,App,South
36901,1551,408,2,2980.44,2023-12-28,Web,South
36902,5291,734,4,2525.58,2023-03-23,In-store,West
36903,892,197,4,2210.81,2022-12-14,In-store,North
36904,3334,904,2,809.39,2023-11-10,In-store,East
36905,7130,591,1,4445.21,2022-05-14,In-store,South
36906,8123,429,4,2599.47,2022-12-12,In-store,East
36907,1366,949,4,4180.85,2022-09-19,App,South
36908,1054,759,2,2600.75,2022-10-15,Web,East
36909,5857,276,2,2537.52,2023-04-04,Web,West
36910,8901,826,3,497.16,2023-02-28,Web,West
36911,8494,847,4,311.49,2023-09-25,In-store,South
36912,7114,726,4,2337.69,2023-06-16,Web,West
36913,3317,224,2,439.39,2023-07-29,In-store,North
36914,9612,582,1,2595.54,2022-02-06,App,West
36915,6001,358,4,1369.97,2022-08-24,In-store,South
36916,6154,367,1,3262.2,2023-06-28,App,North
36917,7681,929,1,1980.59,2022-09-12,In-store,East
36918,2042,445,2,1671.66,2022-07-12,In-store,East
36919,4845,651,2,4855.0,2022-01-24,In-store,West
36920,1396,476,2,2897.35,2022-12-31,Web,South
36921,7775,643,1,689.69,2022-04-15,App,East
36922,4279,878,2,4173.3,2022-01-11,App,East
36923,8881,305,3,4304.21,2022-03-18,Web,South
36924,3255,953,1,4657.15,2023-09-12,App,East
36925,7382,67,4,132.46,2023-06-29,Web,West
36926,9001,669,1,3811.12,2022-04-18,Web,East
36927,3255,376,2,3857.55,2023-04-07,Web,West
36928,3018,11,2,981.82,2023-09-24,Web,North
36929,8650,869,4,2499.13,2023-05-22,Web,South
36930,719,764,2,2190.92,2023-04-28,In-store,East
36931,5701,365,4,646.87,2022-07-29,Web,West
36932,6002,695,2,4916.45,2022-01-11,Web,West
36933,2731,619,4,3723.0,2022-07-21,App,North
36934,9709,992,3,674.87,2023-03-13,App,East
36935,2513,562,2,2841.84,2023-06-14,In-store,West
36936,9298,655,3,2662.1,2023-02-04,Web,North
36937,313,132,3,2505.23,2023-01-15,Web,South
36938,3013,288,4,2548.73,2023-08-29,Web,West
36939,3976,436,4,264.07,2023-01-26,Web,North
36940,2744,235,2,3304.15,2023-07-03,App,West
36941,622,830,3,4250.62,2022-04-15,App,East
36942,3035,354,3,4001.96,2023-09-26,App,North
36943,4212,714,3,1176.55,2022-01-18,App,East
36944,9837,606,2,1900.69,2022-01-02,In-store,East
36945,3351,41,3,3931.77,2023-02-14,Web,South
36946,3625,210,2,3290.76,2023-09-09,In-store,South
36947,8279,913,1,3902.57,2022-03-01,In-store,North
36948,1249,645,1,4129.46,2022-11-15,Web,North
36949,3062,328,1,4629.83,2023-07-13,Web,West
36950,2375,382,1,695.33,2023-04-18,App,South
36951,8328,744,1,1118.32,2023-06-11,Web,East
36952,5746,750,4,4853.2,2022-07-07,Web,North
36953,7125,325,4,4504.17,2022-12-22,App,West
36954,362,81,2,2753.44,2022-12-22,In-store,East
36955,3345,487,2,3056.11,2023-09-10,Web,South
36956,1843,39,2,951.21,2023-01-29,Web,East
36957,4674,746,3,1477.69,2022-02-25,App,South
36958,5398,987,1,1942.71,2022-07-18,Web,West
36959,3104,800,1,1732.09,2022-01-02,App,South
36960,7153,903,4,3844.32,2023-09-24,App,South
36961,6553,854,4,4766.86,2022-11-11,App,West
36962,136,844,2,3715.22,2023-04-07,App,South
36963,6113,178,2,4343.14,2023-02-12,Web,East
36964,1087,88,1,3465.75,2023-08-27,App,East
36965,7709,305,2,529.57,2023-04-19,Web,East
36966,209,939,4,2774.11,2022-01-02,App,East
36967,5805,657,1,2032.61,2022-06-06,In-store,South
36968,514,455,4,3028.81,2022-07-31,Web,West
36969,9984,496,4,3540.58,2023-07-05,Web,North
36970,3047,465,3,4814.97,2023-05-28,App,North
36971,5360,276,4,678.2,2023-01-22,App,North
36972,7402,475,4,4530.48,2022-11-03,In-store,West
36973,2394,301,3,3450.3,2022-05-22,Web,West
36974,9609,458,3,2644.67,2023-10-11,Web,East
36975,5087,966,3,2093.55,2023-09-11,In-store,North
36976,1034,944,4,3610.43,2023-11-06,App,North
36977,1196,928,4,1762.16,2022-06-07,Web,South
36978,7371,245,1,3592.65,2023-02-18,In-store,North
36979,9551,124,2,3718.61,2023-03-20,Web,East
36980,5070,136,1,992.02,2023-12-22,App,West
36981,8940,251,1,1586.96,2022-07-11,App,West
36982,5723,44,2,1248.72,2022-02-25,In-store,East
36983,2078,318,1,4067.54,2022-12-31,App,West
36984,4807,108,1,718.27,2023-02-14,App,West
36985,4325,339,3,420.37,2022-11-22,Web,East
36986,5775,83,1,1505.67,2023-12-30,In-store,South
36987,2640,790,4,1864.34,2022-06-26,App,South
36988,4331,419,3,2213.1,2023-12-24,Web,North
36989,3515,412,1,3446.08,2022-12-21,In-store,East
36990,9062,673,4,1716.8,2023-09-17,App,North
36991,4054,262,2,4376.71,2022-04-14,App,East
36992,838,908,4,4060.38,2022-09-10,App,West
36993,7020,97,1,2030.52,2023-01-29,In-store,North
36994,5620,818,2,4380.58,2022-12-04,Web,East
36995,8852,889,3,3861.57,2023-11-18,App,West
36996,3269,994,3,3830.29,2023-07-09,Web,North
36997,7989,61,3,3836.89,2022-08-01,Web,West
36998,3275,562,1,1270.52,2022-06-05,In-store,North
36999,9346,76,2,675.07,2022-06-16,Web,South
37000,9864,677,4,3235.38,2022-04-02,App,North
37001,6529,372,3,2940.37,2022-07-25,Web,West
37002,8389,228,2,3350.61,2022-12-09,Web,North
37003,64,890,3,2434.16,2023-01-07,In-store,East
37004,7632,707,1,637.87,2022-10-30,In-store,North
37005,2084,868,4,4074.39,2022-12-05,App,South
37006,2737,231,1,4850.35,2022-08-20,In-store,North
37007,3789,573,4,3706.58,2022-01-30,Web,West
37008,6680,860,1,2050.2,2023-01-24,App,South
37009,619,499,1,3757.93,2022-04-10,App,South
37010,7812,779,1,998.42,2023-10-14,Web,North
37011,7660,336,3,4938.25,2022-08-18,In-store,North
37012,4475,438,1,3545.26,2023-02-01,In-store,West
37013,9838,67,4,3412.99,2022-07-13,Web,East
37014,8781,470,4,2088.04,2022-11-02,App,West
37015,9725,58,4,3944.49,2023-09-27,App,North
37016,1673,817,1,4021.96,2022-10-31,App,West
37017,4911,975,3,3098.18,2022-11-23,In-store,South
37018,6032,355,1,4885.75,2023-08-27,App,South
37019,9450,596,2,2711.23,2023-04-11,App,North
37020,5285,427,1,1923.37,2022-10-05,In-store,North
37021,107,196,3,949.97,2023-06-14,In-store,West
37022,6018,349,3,2689.64,2023-10-31,Web,West
37023,9851,212,4,871.43,2023-11-20,Web,South
37024,9811,29,4,2849.33,2022-09-15,App,North
37025,4428,142,3,2596.0,2022-03-02,Web,West
37026,9767,385,2,3701.77,2022-01-11,Web,East
37027,9636,786,1,4796.1,2022-01-23,Web,East
37028,446,209,4,2563.14,2023-08-04,App,South
37029,7146,271,4,1772.87,2023-03-21,Web,East
37030,2852,116,1,370.09,2023-05-25,In-store,West
37031,5709,89,2,737.23,2023-09-02,In-store,West
37032,5448,269,4,1670.65,2023-04-05,In-store,West
37033,6105,632,2,2467.91,2022-05-18,In-store,South
37034,1183,481,4,401.25,2022-08-30,App,West
37035,4776,536,2,4172.34,2022-03-09,App,East
37036,3132,418,4,888.76,2023-02-19,In-store,West
37037,6541,395,1,1777.1,2022-10-26,Web,West
37038,3933,485,2,1484.27,2022-09-25,In-store,North
37039,8672,702,2,4679.87,2022-08-22,Web,South
37040,2795,559,1,2829.98,2022-07-08,In-store,North
37041,2597,25,4,848.36,2023-03-09,In-store,West
37042,1275,105,1,912.36,2022-07-05,Web,West
37043,6205,416,4,4993.51,2023-08-11,In-store,South
37044,4754,65,4,2477.63,2023-04-03,App,West
37045,986,29,1,2922.27,2023-03-05,In-store,South
37046,8594,681,2,3685.26,2022-10-23,In-store,South
37047,8502,459,1,3348.79,2023-09-05,App,West
37048,9594,22,1,516.08,2022-08-29,In-store,North
37049,9503,588,2,1251.57,2022-09-03,Web,South
37050,5711,641,2,2692.51,2022-11-24,In-store,North
37051,7845,16,3,2707.09,2023-06-02,App,West
37052,3652,912,2,2037.9,2023-05-01,Web,South
37053,9426,231,1,3632.02,2022-06-06,Web,East
37054,5719,643,2,1662.17,2023-05-02,App,East
37055,62,357,3,2015.74,2023-12-28,In-store,South
37056,7916,228,1,4856.27,2023-02-15,In-store,South
37057,880,606,4,297.16,2023-10-30,App,South
37058,1183,765,4,1834.34,2022-12-03,App,West
37059,9056,764,3,2087.89,2023-11-16,App,East
37060,2387,515,2,1145.91,2022-07-21,Web,South
37061,7858,227,2,3189.05,2022-10-14,In-store,South
37062,3048,436,2,1515.04,2023-01-24,Web,East
37063,6224,287,4,1663.1,2022-04-23,In-store,North
37064,8073,547,1,146.79,2022-04-23,In-store,South
37065,8385,118,4,1634.32,2022-11-10,App,West
37066,8217,434,4,4656.03,2023-02-18,Web,East
37067,3367,204,2,4299.68,2023-06-28,Web,East
37068,7328,369,1,3078.82,2023-02-10,Web,South
37069,8845,990,1,2480.55,2023-07-05,In-store,East
37070,5827,985,1,1815.81,2022-06-01,Web,West
37071,1218,535,4,2615.7,2022-11-14,App,East
37072,9116,593,1,137.58,2022-01-16,App,East
37073,6660,744,4,4032.52,2022-10-10,Web,East
37074,1314,65,2,1156.99,2023-04-16,Web,West
37075,1975,721,3,2199.62,2022-07-03,App,West
37076,2654,886,4,4487.31,2022-05-21,In-store,North
37077,7354,489,4,140.11,2022-03-30,In-store,South
37078,2377,747,2,1923.81,2023-11-05,Web,East
37079,9491,109,3,1192.88,2023-09-22,In-store,East
37080,5769,827,3,4933.45,2022-03-01,App,West
37081,1559,255,4,3279.23,2023-02-24,In-store,East
37082,5835,419,2,4198.75,2023-10-07,In-store,South
37083,4621,63,3,3786.77,2022-10-30,In-store,North
37084,1501,658,1,505.27,2022-09-08,Web,East
37085,3999,10,2,4406.29,2022-09-28,In-store,West
37086,4462,47,2,1328.26,2022-03-09,App,West
37087,5907,123,1,3546.96,2022-12-01,Web,West
37088,5125,379,1,3762.93,2022-07-15,Web,East
37089,5104,33,1,4810.21,2022-01-27,App,East
37090,1934,6,4,1564.73,2022-12-18,App,West
37091,5270,533,4,4137.06,2023-06-16,App,North
37092,3478,815,4,2919.09,2022-09-29,Web,North
37093,4542,414,2,4618.68,2023-06-11,In-store,South
37094,9652,474,4,2163.46,2023-01-19,In-store,North
37095,7591,765,4,3503.35,2022-04-03,Web,West
37096,4890,967,4,1018.32,2023-04-27,Web,North
37097,7760,533,2,4518.83,2023-10-12,App,East
37098,4492,998,4,4893.48,2022-01-30,App,South
37099,4048,623,3,1536.16,2022-01-26,Web,North
37100,9868,370,3,4525.78,2022-01-02,In-store,West
37101,6533,173,4,356.17,2022-03-09,App,East
37102,4708,609,3,4095.78,2023-03-17,Web,East
37103,1628,374,2,2403.25,2022-11-28,In-store,North
37104,8627,946,3,4851.2,2022-06-10,In-store,East
37105,1260,387,4,1375.39,2023-06-12,Web,North
37106,3588,76,1,360.3,2023-10-04,In-store,East
37107,6503,33,2,2711.1,2023-12-30,In-store,West
37108,7773,984,3,3660.1,2022-06-16,In-store,East
37109,9171,583,4,2438.29,2023-08-04,Web,East
37110,4889,570,2,2302.99,2022-06-24,Web,East
37111,5859,72,4,1161.91,2022-07-19,App,West
37112,2712,303,4,2549.46,2023-03-13,In-store,East
37113,9400,805,3,4546.85,2023-08-13,App,North
37114,7959,182,2,2178.6,2023-08-31,In-store,West
37115,1619,291,1,3728.44,2023-03-14,In-store,North
37116,8800,575,1,3899.88,2022-01-27,In-store,East
37117,2094,519,2,2931.11,2022-01-22,App,South
37118,1682,260,2,1735.54,2022-10-21,App,West
37119,9405,802,1,3147.78,2022-01-20,App,South
37120,4679,807,4,2609.54,2022-11-08,App,East
37121,6872,726,2,4176.8,2022-11-29,In-store,East
37122,430,801,1,1400.33,2022-04-10,Web,East
37123,3089,249,3,1044.04,2023-05-07,App,West
37124,7567,203,3,1217.44,2022-10-03,App,West
37125,2377,9,1,1462.42,2023-12-28,App,South
37126,3874,618,1,3086.27,2023-12-11,In-store,East
37127,7779,883,1,2869.65,2023-12-10,App,South
37128,651,143,4,728.48,2022-06-13,In-store,North
37129,4702,92,4,4862.13,2022-08-06,App,South
37130,7381,286,4,262.78,2022-10-26,In-store,West
37131,5117,369,1,3539.81,2022-05-03,Web,West
37132,59,300,1,511.83,2023-02-16,In-store,East
37133,3071,279,2,585.2,2023-07-27,Web,West
37134,524,324,4,3921.88,2023-04-11,App,North
37135,540,462,4,2614.95,2023-11-19,App,South
37136,2781,723,1,1713.33,2023-07-18,App,North
37137,3880,472,4,3484.84,2023-08-31,Web,South
37138,9059,569,2,4254.56,2023-05-25,App,West
37139,2424,429,3,2233.47,2023-01-08,App,East
37140,7667,228,3,1629.13,2022-08-11,In-store,East
37141,2845,711,3,3646.79,2022-02-01,In-store,East
37142,3124,252,2,3233.65,2023-12-27,In-store,East
37143,3624,786,1,1357.35,2022-10-31,Web,South
37144,3237,619,1,2545.35,2023-08-04,In-store,East
37145,4481,173,3,365.83,2022-09-21,Web,South
37146,6733,561,3,904.05,2023-08-13,App,South
37147,3248,15,3,1252.28,2022-03-30,App,West
37148,5555,687,3,1302.2,2023-04-10,In-store,East
37149,5356,753,4,372.54,2022-04-19,App,West
37150,6479,634,4,4821.01,2022-05-01,In-store,West
37151,4863,133,4,2403.76,2023-08-15,App,South
37152,1932,617,4,4986.34,2022-09-16,Web,East
37153,1266,612,2,1693.2,2022-10-05,Web,East
37154,107,446,1,2332.02,2022-08-10,In-store,West
37155,8917,468,2,3062.38,2022-07-12,App,East
37156,2036,647,3,869.59,2023-08-07,App,North
37157,446,330,1,4724.68,2023-12-06,In-store,West
37158,1337,705,4,1233.91,2023-01-28,In-store,West
37159,7310,354,3,1011.9,2023-04-10,In-store,East
37160,8108,87,3,802.6,2022-04-03,Web,South
37161,4171,606,4,3338.23,2023-08-04,App,East
37162,9893,936,1,1765.84,2022-08-02,Web,South
37163,8532,851,3,2701.71,2023-09-14,In-store,East
37164,4323,569,4,2309.57,2022-12-20,Web,West
37165,3355,417,3,819.88,2022-10-07,App,South
37166,5574,482,1,3815.22,2022-08-08,Web,North
37167,8449,592,2,1328.25,2022-05-04,Web,North
37168,5094,418,1,546.9,2022-06-27,In-store,North
37169,356,414,3,1954.41,2022-02-08,In-store,South
37170,7590,152,2,4710.69,2022-02-12,App,West
37171,6273,992,1,1837.09,2023-03-13,Web,South
37172,4993,804,3,3333.07,2022-10-23,App,South
37173,5715,528,3,3916.4,2022-07-26,In-store,East
37174,9718,851,2,3688.21,2022-07-25,App,East
37175,3955,1000,4,2938.78,2022-10-04,In-store,North
37176,6814,826,2,738.31,2022-10-07,App,East
37177,5581,369,2,4789.62,2022-10-05,App,North
37178,7175,3,4,3947.74,2023-06-16,Web,South
37179,9579,977,4,4860.85,2023-01-30,In-store,West
37180,7828,287,2,2648.8,2023-09-09,Web,North
37181,7212,771,4,1225.25,2023-04-25,App,East
37182,969,140,4,4574.88,2023-05-24,App,South
37183,807,166,1,1259.18,2022-07-26,In-store,East
37184,1556,174,4,510.08,2023-01-26,In-store,West
37185,9177,862,1,239.1,2023-04-14,In-store,East
37186,7173,488,3,197.94,2023-03-06,In-store,West
37187,7280,446,4,1273.32,2023-12-10,App,East
37188,6002,326,4,1145.92,2023-04-04,App,East
37189,4505,845,1,4572.46,2023-12-02,In-store,East
37190,9656,309,4,1857.13,2023-08-28,App,West
37191,3542,290,1,326.93,2023-03-02,Web,North
37192,9601,645,3,3980.41,2022-04-16,Web,North
37193,1608,854,4,3624.17,2022-03-15,Web,South
37194,4580,888,4,1027.24,2023-11-15,App,South
37195,7107,457,2,2281.29,2023-11-08,In-store,South
37196,8726,801,3,1830.59,2022-10-16,Web,East
37197,3048,27,1,3902.94,2023-04-21,App,East
37198,2517,396,4,2984.8,2022-11-04,In-store,East
37199,1621,368,4,1009.51,2023-10-18,Web,West
