customer_id,feedback_text,sentiment_score,tone_label
6287,Great product!,3,Neutral
350,Terrible experience,2,Negative
5621,Poor packaging,5,Positive
7830,Excellent service,1,Negative
3913,Terrible experience,4,Positive
7471,Poor packaging,3,Neutral
7963,Loved it!,5,Positive
6661,Great product!,1,Negative
4623,Loved it!,1,Negative
6107,Product quality average,5,Positive
2410,Product quality average,1,Negative
7435,Poor packaging,2,Negative
9444,Excellent service,5,Positive
4653,Fast delivery,5,Positive
6203,Not satisfied,2,Negative
7805,Loved it!,1,Negative
1851,Excellent service,1,Negative
6609,Loved it!,4,Positive
5590,Loved it!,3,Neutral
3831,Product quality average,5,Positive
582,Loved it!,2,Negative
8869,Product quality average,4,Positive
4166,Excellent service,4,Positive
3739,Great product!,4,Positive
7384,Fast delivery,5,Positive
9137,Poor packaging,4,Positive
3348,Excellent service,3,Neutral
8645,Poor packaging,4,Positive
3203,Not satisfied,4,Positive
5285,Fast delivery,4,Positive
6318,Excellent service,4,Positive
3930,Great product!,5,Positive
3636,Terrible experience,3,Neutral
9527,Loved it!,1,Negative
3194,Excellent service,3,Neutral
9659,Fast delivery,2,Negative
9025,Loved it!,4,Positive
9632,Great product!,4,Positive
7445,Terrible experience,2,Negative
1945,Excellent service,2,Negative
1793,Terrible experience,1,Negative
6991,Terrible experience,4,Positive
6254,Great product!,3,Neutral
9592,Loved it!,5,Positive
1556,Poor packaging,2,Negative
2678,Great product!,2,Negative
562,Fast delivery,5,Positive
8133,Poor packaging,3,Neutral
7772,Excellent service,5,Positive
4526,Terrible experience,2,Negative
2425,Fast delivery,1,Negative
5367,Great product!,2,Negative
4837,Product quality average,2,Negative
4612,Terrible experience,3,Neutral
9718,Great product!,3,Neutral
2390,Loved it!,3,Neutral
3101,Excellent service,3,Neutral
9978,Fast delivery,5,Positive
7855,Product quality average,5,Positive
1554,Terrible experience,4,Positive
5371,Loved it!,3,Neutral
1710,Poor packaging,4,Positive
6041,Great product!,3,Neutral
4754,Great product!,3,Neutral
9636,Fast delivery,3,Neutral
909,Not satisfied,4,Positive
3163,Loved it!,1,Negative
9914,Poor packaging,3,Neutral
5641,Excellent service,1,Negative
2076,Terrible experience,1,Negative
555,Poor packaging,4,Positive
605,Terrible experience,2,Negative
4709,Product quality average,4,Positive
6247,Poor packaging,3,Neutral
4133,Great product!,1,Negative
3843,Great product!,3,Neutral
5518,Not satisfied,1,Negative
8264,Poor packaging,4,Positive
3362,Great product!,5,Positive
8788,Excellent service,3,Neutral
7583,Product quality average,2,Negative
9942,Not satisfied,1,Negative
734,Poor packaging,5,Positive
9533,Poor packaging,3,Neutral
5371,Excellent service,1,Negative
6405,Product quality average,1,Negative
1985,Loved it!,5,Positive
5585,Fast delivery,2,Negative
5686,Terrible experience,4,Positive
2299,Poor packaging,2,Negative
6417,Loved it!,5,Positive
9804,Terrible experience,5,Positive
4424,Product quality average,4,Positive
6902,Great product!,3,Neutral
9669,Fast delivery,2,Negative
3314,Terrible experience,3,Neutral
7177,Not satisfied,4,Positive
5882,Great product!,4,Positive
66,Loved it!,4,Positive
3459,Loved it!,5,Positive
5759,Great product!,4,Positive
2337,Product quality average,2,Negative
108,Excellent service,3,Neutral
8219,Fast delivery,3,Neutral
3401,Poor packaging,3,Neutral
8051,Product quality average,1,Negative
1790,Excellent service,4,Positive
1978,Fast delivery,3,Neutral
3901,Loved it!,2,Negative
8558,Terrible experience,4,Positive
5289,Product quality average,2,Negative
3538,Product quality average,1,Negative
5062,Not satisfied,1,Negative
6558,Great product!,1,Negative
6118,Loved it!,1,Negative
9310,Great product!,1,Negative
8021,Terrible experience,3,Neutral
2267,Terrible experience,4,Positive
3036,Product quality average,5,Positive
9967,Not satisfied,4,Positive
6500,Fast delivery,2,Negative
8838,Fast delivery,3,Neutral
4929,Not satisfied,1,Negative
8478,Terrible experience,2,Negative
5313,Fast delivery,2,Negative
7828,Fast delivery,2,Negative
6636,Not satisfied,3,Neutral
13,Terrible experience,2,Negative
6720,Poor packaging,2,Negative
6370,Fast delivery,4,Positive
6009,Terrible experience,5,Positive
8737,Loved it!,1,Negative
4826,Terrible experience,5,Positive
5820,Product quality average,5,Positive
6355,Terrible experience,3,Neutral
713,Product quality average,5,Positive
8669,Terrible experience,2,Negative
6789,Fast delivery,3,Neutral
6203,Product quality average,5,Positive
957,Loved it!,1,Negative
2868,Loved it!,2,Negative
5189,Fast delivery,4,Positive
3560,Loved it!,5,Positive
4381,Fast delivery,5,Positive
3046,Loved it!,1,Negative
910,Terrible experience,5,Positive
2030,Terrible experience,2,Negative
9540,Product quality average,4,Positive
1195,Terrible experience,2,Negative
31,Product quality average,1,Negative
7643,Poor packaging,1,Negative
3309,Excellent service,1,Negative
1294,Great product!,2,Negative
9093,Fast delivery,1,Negative
2061,Great product!,3,Neutral
3122,Terrible experience,5,Positive
230,Excellent service,3,Neutral
7157,Terrible experience,5,Positive
2505,Not satisfied,5,Positive
3525,Fast delivery,5,Positive
7004,Poor packaging,4,Positive
2527,Loved it!,2,Negative
6137,Not satisfied,1,Negative
5293,Loved it!,3,Neutral
1320,Loved it!,2,Negative
757,Poor packaging,1,Negative
1752,Fast delivery,2,Negative
7151,Not satisfied,2,Negative
9890,Fast delivery,4,Positive
574,Fast delivery,5,Positive
9410,Poor packaging,5,Positive
3623,Loved it!,4,Positive
9620,Excellent service,1,Negative
3894,Great product!,4,Positive
4726,Not satisfied,5,Positive
8557,Fast delivery,1,Negative
6343,Fast delivery,4,Positive
2623,Terrible experience,2,Negative
9411,Product quality average,1,Negative
5615,Fast delivery,3,Neutral
4237,Great product!,2,Negative
5853,Excellent service,5,Positive
4616,Excellent service,5,Positive
3615,Not satisfied,5,Positive
2321,Product quality average,1,Negative
7451,Loved it!,3,Neutral
9119,Fast delivery,4,Positive
6722,Excellent service,2,Negative
4332,Product quality average,2,Negative
646,Excellent service,5,Positive
4923,Fast delivery,3,Neutral
4945,Loved it!,5,Positive
5561,Poor packaging,2,Negative
7995,Fast delivery,2,Negative
1270,Excellent service,4,Positive
5995,Excellent service,3,Neutral
5990,Loved it!,2,Negative
2566,Poor packaging,3,Neutral
3258,Great product!,4,Positive
731,Not satisfied,3,Neutral
4701,Product quality average,1,Negative
3822,Loved it!,1,Negative
6039,Loved it!,4,Positive
1383,Excellent service,1,Negative
6496,Terrible experience,5,Positive
8571,Great product!,1,Negative
7947,Terrible experience,4,Positive
9514,Poor packaging,1,Negative
243,Product quality average,1,Negative
8491,Excellent service,4,Positive
3078,Fast delivery,2,Negative
8984,Product quality average,3,Neutral
3360,Loved it!,2,Negative
8692,Not satisfied,4,Positive
9106,Excellent service,2,Negative
5810,Excellent service,5,Positive
8381,Product quality average,5,Positive
9762,Poor packaging,5,Positive
582,Loved it!,2,Negative
2662,Fast delivery,2,Negative
3875,Excellent service,3,Neutral
1145,Loved it!,4,Positive
5231,Poor packaging,1,Negative
3194,Terrible experience,4,Positive
1073,Poor packaging,5,Positive
5703,Loved it!,1,Negative
2967,Terrible experience,1,Negative
5327,Great product!,3,Neutral
8439,Not satisfied,4,Positive
9318,Excellent service,4,Positive
8776,Product quality average,1,Negative
3818,Terrible experience,4,Positive
1730,Great product!,2,Negative
2685,Loved it!,5,Positive
9898,Fast delivery,3,Neutral
4968,Fast delivery,1,Negative
3816,Product quality average,2,Negative
8359,Product quality average,1,Negative
7004,Not satisfied,5,Positive
1974,Loved it!,3,Neutral
5086,Loved it!,3,Neutral
1268,Not satisfied,3,Neutral
5126,Fast delivery,4,Positive
3770,Excellent service,5,Positive
6636,Excellent service,2,Negative
9348,Loved it!,3,Neutral
6589,Fast delivery,1,Negative
3156,Loved it!,1,Negative
829,Loved it!,2,Negative
1377,Product quality average,2,Negative
8572,Poor packaging,5,Positive
5326,Fast delivery,3,Neutral
7528,Not satisfied,5,Positive
160,Great product!,5,Positive
1093,Great product!,3,Neutral
6426,Fast delivery,3,Neutral
9295,Product quality average,2,Negative
4659,Excellent service,5,Positive
8824,Product quality average,3,Neutral
9674,Product quality average,3,Neutral
4672,Poor packaging,4,Positive
1464,Excellent service,5,Positive
9645,Excellent service,1,Negative
9287,Loved it!,1,Negative
4880,Fast delivery,4,Positive
2171,Not satisfied,5,Positive
8867,Product quality average,2,Negative
5225,Fast delivery,4,Positive
65,Not satisfied,4,Positive
7811,Loved it!,3,Neutral
2622,Terrible experience,5,Positive
5684,Product quality average,5,Positive
2259,Terrible experience,1,Negative
4470,Not satisfied,4,Positive
3829,Loved it!,3,Neutral
6203,Not satisfied,3,Neutral
4927,Excellent service,4,Positive
8409,Product quality average,2,Negative
3573,Product quality average,2,Negative
8023,Great product!,5,Positive
5985,Great product!,5,Positive
2801,Fast delivery,5,Positive
4740,Fast delivery,4,Positive
8524,Fast delivery,2,Negative
4134,Product quality average,2,Negative
2979,Loved it!,1,Negative
1047,Poor packaging,5,Positive
7025,Product quality average,4,Positive
2730,Loved it!,4,Positive
6773,Product quality average,2,Negative
3754,Excellent service,3,Neutral
4673,Loved it!,3,Neutral
3529,Not satisfied,2,Negative
1782,Fast delivery,5,Positive
559,Product quality average,4,Positive
6733,Great product!,3,Neutral
3666,Great product!,2,Negative
9710,Poor packaging,3,Neutral
3227,Poor packaging,5,Positive
5867,Great product!,4,Positive
8992,Loved it!,1,Negative
1907,Great product!,3,Neutral
916,Excellent service,4,Positive
2180,Poor packaging,1,Negative
6673,Product quality average,5,Positive
5823,Loved it!,3,Neutral
2237,Not satisfied,1,Negative
3479,Loved it!,4,Positive
8410,Great product!,4,Positive
9567,Product quality average,2,Negative
6766,Terrible experience,4,Positive
4237,Poor packaging,3,Neutral
4759,Fast delivery,5,Positive
4474,Great product!,2,Negative
2723,Not satisfied,3,Neutral
8772,Terrible experience,1,Negative
102,Fast delivery,2,Negative
2446,Product quality average,5,Positive
5338,Terrible experience,2,Negative
3163,Product quality average,4,Positive
1282,Excellent service,2,Negative
2723,Excellent service,1,Negative
1483,Loved it!,1,Negative
9478,Loved it!,1,Negative
2003,Fast delivery,4,Positive
6860,Terrible experience,5,Positive
434,Terrible experience,2,Negative
8734,Terrible experience,1,Negative
522,Loved it!,3,Neutral
3230,Fast delivery,5,Positive
5239,Terrible experience,4,Positive
9552,Great product!,3,Neutral
8268,Great product!,2,Negative
1006,Great product!,4,Positive
6429,Not satisfied,2,Negative
6020,Terrible experience,3,Neutral
7855,Poor packaging,3,Neutral
6113,Terrible experience,4,Positive
35,Great product!,3,Neutral
7968,Loved it!,5,Positive
6658,Terrible experience,2,Negative
8493,Fast delivery,1,Negative
2611,Loved it!,1,Negative
4477,Product quality average,5,Positive
8708,Great product!,3,Neutral
8381,Terrible experience,2,Negative
6776,Product quality average,1,Negative
4886,Fast delivery,4,Positive
3569,Excellent service,5,Positive
5375,Terrible experience,1,Negative
950,Product quality average,2,Negative
9079,Great product!,3,Neutral
7969,Product quality average,5,Positive
9262,Excellent service,5,Positive
6878,Terrible experience,3,Neutral
420,Not satisfied,5,Positive
6066,Product quality average,3,Neutral
108,Product quality average,2,Negative
9361,Great product!,1,Negative
6705,Terrible experience,1,Negative
1160,Excellent service,4,Positive
3443,Not satisfied,1,Negative
1008,Terrible experience,2,Negative
8822,Product quality average,2,Negative
4200,Terrible experience,3,Neutral
8403,Poor packaging,2,Negative
8013,Product quality average,2,Negative
3602,Great product!,3,Neutral
8953,Not satisfied,2,Negative
6005,Excellent service,1,Negative
8434,Poor packaging,4,Positive
8055,Excellent service,5,Positive
1777,Terrible experience,1,Negative
2143,Great product!,5,Positive
9972,Not satisfied,3,Neutral
9381,Not satisfied,5,Positive
7717,Product quality average,3,Neutral
6895,Product quality average,4,Positive
9947,Product quality average,3,Neutral
4130,Terrible experience,1,Negative
313,Loved it!,1,Negative
7940,Loved it!,3,Neutral
5835,Product quality average,4,Positive
7603,Loved it!,4,Positive
7475,Poor packaging,4,Positive
1295,Product quality average,5,Positive
5618,Terrible experience,2,Negative
2516,Great product!,3,Neutral
6056,Product quality average,1,Negative
4540,Not satisfied,3,Neutral
6950,Loved it!,5,Positive
9149,Poor packaging,3,Neutral
7947,Terrible experience,2,Negative
5282,Loved it!,3,Neutral
1703,Great product!,4,Positive
4724,Loved it!,2,Negative
3438,Loved it!,5,Positive
8090,Great product!,1,Negative
614,Loved it!,2,Negative
4505,Loved it!,2,Negative
3584,Excellent service,5,Positive
7335,Product quality average,2,Negative
1405,Excellent service,3,Neutral
2980,Great product!,2,Negative
9201,Great product!,3,Neutral
863,Great product!,3,Neutral
9813,Product quality average,3,Neutral
7068,Product quality average,1,Negative
2239,Terrible experience,3,Neutral
9439,Great product!,2,Negative
4415,Fast delivery,4,Positive
633,Not satisfied,3,Neutral
8015,Loved it!,4,Positive
4085,Poor packaging,5,Positive
5606,Loved it!,1,Negative
7373,Terrible experience,3,Neutral
7116,Terrible experience,5,Positive
3189,Not satisfied,1,Negative
7674,Great product!,5,Positive
5288,Not satisfied,1,Negative
7316,Excellent service,2,Negative
8690,Excellent service,4,Positive
4863,Great product!,1,Negative
9889,Product quality average,3,Neutral
6234,Great product!,4,Positive
333,Excellent service,4,Positive
5543,Poor packaging,1,Negative
4441,Not satisfied,5,Positive
9361,Fast delivery,3,Neutral
5753,Excellent service,1,Negative
8185,Loved it!,2,Negative
9340,Product quality average,2,Negative
107,Excellent service,3,Neutral
4766,Great product!,5,Positive
8183,Great product!,5,Positive
7093,Poor packaging,3,Neutral
1718,Poor packaging,3,Neutral
4366,Terrible experience,3,Neutral
3177,Great product!,3,Neutral
9336,Loved it!,2,Negative
9634,Product quality average,1,Negative
2499,Product quality average,1,Negative
4325,Excellent service,5,Positive
2468,Poor packaging,5,Positive
482,Excellent service,5,Positive
3276,Great product!,4,Positive
9648,Poor packaging,2,Negative
2514,Not satisfied,4,Positive
7717,Excellent service,2,Negative
6438,Product quality average,4,Positive
6456,Great product!,1,Negative
5188,Fast delivery,4,Positive
4122,Terrible experience,1,Negative
8926,Great product!,1,Negative
2020,Terrible experience,3,Neutral
9491,Terrible experience,2,Negative
2015,Great product!,3,Neutral
542,Product quality average,5,Positive
9854,Loved it!,5,Positive
8081,Poor packaging,3,Neutral
9395,Poor packaging,2,Negative
6051,Fast delivery,4,Positive
7422,Fast delivery,5,Positive
432,Not satisfied,4,Positive
9270,Excellent service,1,Negative
2747,Not satisfied,4,Positive
2421,Fast delivery,3,Neutral
5971,Product quality average,4,Positive
2379,Product quality average,4,Positive
5160,Excellent service,5,Positive
547,Terrible experience,5,Positive
2554,Poor packaging,1,Negative
9324,Poor packaging,4,Positive
3094,Great product!,5,Positive
9778,Fast delivery,5,Positive
8728,Not satisfied,2,Negative
5656,Not satisfied,4,Positive
6509,Great product!,2,Negative
9528,Loved it!,1,Negative
7395,Poor packaging,3,Neutral
8534,Poor packaging,4,Positive
4512,Terrible experience,3,Neutral
6106,Not satisfied,2,Negative
1372,Not satisfied,4,Positive
9238,Not satisfied,5,Positive
9202,Excellent service,1,Negative
1144,Fast delivery,5,Positive
8290,Great product!,3,Neutral
6847,Excellent service,1,Negative
4,Poor packaging,1,Negative
4,Poor packaging,5,Positive
3545,Product quality average,2,Negative
458,Product quality average,1,Negative
302,Poor packaging,5,Positive
6018,Excellent service,3,Neutral
9099,Poor packaging,5,Positive
9123,Terrible experience,3,Neutral
9252,Loved it!,4,Positive
8203,Product quality average,3,Neutral
9194,Excellent service,4,Positive
7333,Excellent service,2,Negative
5368,Fast delivery,1,Negative
9252,Product quality average,4,Positive
9806,Great product!,4,Positive
1971,Fast delivery,1,Negative
6642,Fast delivery,5,Positive
9546,Product quality average,2,Negative
6655,Not satisfied,2,Negative
5586,Not satisfied,2,Negative
2268,Poor packaging,1,Negative
2150,Fast delivery,3,Neutral
6292,Fast delivery,5,Positive
4128,Excellent service,3,Neutral
2020,Excellent service,5,Positive
3841,Excellent service,2,Negative
1818,Fast delivery,1,Negative
7952,Not satisfied,5,Positive
4246,Loved it!,2,Negative
3985,Poor packaging,1,Negative
1457,Loved it!,5,Positive
7992,Not satisfied,5,Positive
3455,Product quality average,4,Positive
7880,Fast delivery,5,Positive
7394,Loved it!,3,Neutral
6841,Fast delivery,5,Positive
5341,Terrible experience,3,Neutral
8669,Great product!,4,Positive
5941,Fast delivery,4,Positive
3838,Terrible experience,1,Negative
6013,Not satisfied,1,Negative
6860,Great product!,2,Negative
6949,Loved it!,4,Positive
8386,Not satisfied,4,Positive
361,Excellent service,4,Positive
7200,Poor packaging,4,Positive
7226,Product quality average,5,Positive
295,Poor packaging,1,Negative
119,Product quality average,1,Negative
874,Terrible experience,2,Negative
8730,Product quality average,4,Positive
5047,Terrible experience,4,Positive
1113,Great product!,5,Positive
214,Poor packaging,3,Neutral
8686,Product quality average,1,Negative
4329,Poor packaging,3,Neutral
6139,Poor packaging,5,Positive
5814,Fast delivery,2,Negative
2504,Poor packaging,2,Negative
4674,Not satisfied,4,Positive
6670,Loved it!,3,Neutral
1208,Loved it!,3,Neutral
8387,Great product!,3,Neutral
5828,Excellent service,1,Negative
7618,Not satisfied,5,Positive
812,Great product!,5,Positive
1456,Not satisfied,1,Negative
5740,Excellent service,5,Positive
1540,Great product!,2,Negative
7518,Loved it!,3,Neutral
3467,Not satisfied,1,Negative
9003,Great product!,4,Positive
4210,Poor packaging,2,Negative
4507,Great product!,1,Negative
5561,Terrible experience,2,Negative
5328,Excellent service,1,Negative
6743,Great product!,3,Neutral
2323,Poor packaging,2,Negative
7796,Product quality average,3,Neutral
6827,Great product!,3,Neutral
7002,Terrible experience,2,Negative
6478,Product quality average,2,Negative
4235,Terrible experience,2,Negative
7265,Product quality average,5,Positive
9701,Terrible experience,2,Negative
8668,Not satisfied,1,Negative
6371,Poor packaging,3,Neutral
5718,Loved it!,2,Negative
5885,Product quality average,5,Positive
9016,Not satisfied,4,Positive
9028,Terrible experience,5,Positive
8461,Product quality average,3,Neutral
7701,Fast delivery,5,Positive
3225,Product quality average,2,Negative
8282,Great product!,1,Negative
8987,Poor packaging,3,Neutral
4248,Terrible experience,4,Positive
1485,Not satisfied,1,Negative
2022,Excellent service,1,Negative
5843,Poor packaging,2,Negative
8861,Not satisfied,2,Negative
8995,Terrible experience,4,Positive
8959,Product quality average,4,Positive
909,Fast delivery,4,Positive
5756,Terrible experience,4,Positive
4726,Excellent service,5,Positive
6062,Excellent service,2,Negative
5878,Fast delivery,1,Negative
9271,Excellent service,5,Positive
251,Poor packaging,5,Positive
575,Fast delivery,4,Positive
364,Terrible experience,3,Neutral
5288,Product quality average,4,Positive
7873,Great product!,4,Positive
742,Excellent service,2,Negative
7325,Loved it!,4,Positive
2719,Terrible experience,5,Positive
749,Not satisfied,1,Negative
6536,Poor packaging,4,Positive
7293,Loved it!,3,Neutral
5198,Fast delivery,3,Neutral
8701,Fast delivery,5,Positive
4453,Excellent service,5,Positive
3770,Loved it!,2,Negative
1136,Poor packaging,1,Negative
1150,Terrible experience,5,Positive
10,Excellent service,1,Negative
9310,Great product!,5,Positive
7578,Not satisfied,5,Positive
6292,Excellent service,4,Positive
2820,Fast delivery,5,Positive
3228,Great product!,1,Negative
931,Excellent service,4,Positive
919,Poor packaging,1,Negative
8996,Fast delivery,3,Neutral
1916,Fast delivery,1,Negative
2198,Not satisfied,5,Positive
6617,Terrible experience,3,Neutral
3131,Loved it!,4,Positive
4457,Great product!,1,Negative
5010,Loved it!,5,Positive
8873,Terrible experience,3,Neutral
9914,Fast delivery,5,Positive
4907,Loved it!,3,Neutral
1509,Fast delivery,4,Positive
4718,Terrible experience,5,Positive
1604,Product quality average,2,Negative
1609,Loved it!,1,Negative
448,Poor packaging,2,Negative
3148,Product quality average,5,Positive
7100,Terrible experience,1,Negative
1527,Fast delivery,2,Negative
7854,Not satisfied,5,Positive
1466,Not satisfied,4,Positive
620,Poor packaging,3,Neutral
9471,Excellent service,2,Negative
3900,Loved it!,2,Negative
8765,Great product!,2,Negative
8481,Loved it!,4,Positive
3600,Terrible experience,5,Positive
4078,Loved it!,4,Positive
3304,Fast delivery,1,Negative
3550,Poor packaging,3,Neutral
545,Not satisfied,5,Positive
5339,Terrible experience,4,Positive
4877,Not satisfied,2,Negative
2944,Excellent service,1,Negative
1184,Not satisfied,1,Negative
2967,Great product!,4,Positive
8904,Not satisfied,3,Neutral
3038,Fast delivery,1,Negative
2156,Poor packaging,4,Positive
5664,Poor packaging,4,Positive
5009,Terrible experience,4,Positive
5065,Terrible experience,4,Positive
8685,Product quality average,4,Positive
8588,Terrible experience,5,Positive
6168,Terrible experience,2,Negative
7189,Poor packaging,4,Positive
7806,Poor packaging,4,Positive
503,Poor packaging,3,Neutral
8488,Poor packaging,3,Neutral
1728,Product quality average,1,Negative
7361,Terrible experience,1,Negative
2374,Poor packaging,1,Negative
3243,Loved it!,5,Positive
2532,Product quality average,1,Negative
7431,Not satisfied,3,Neutral
7260,Fast delivery,1,Negative
8620,Poor packaging,1,Negative
156,Product quality average,5,Positive
5451,Loved it!,2,Negative
677,Fast delivery,4,Positive
7558,Not satisfied,5,Positive
1598,Poor packaging,4,Positive
5680,Not satisfied,5,Positive
1817,Poor packaging,1,Negative
9117,Terrible experience,4,Positive
3188,Product quality average,4,Positive
202,Product quality average,1,Negative
9787,Product quality average,4,Positive
5963,Great product!,1,Negative
1189,Not satisfied,2,Negative
6711,Loved it!,4,Positive
2075,Excellent service,5,Positive
6164,Terrible experience,1,Negative
6952,Product quality average,2,Negative
153,Not satisfied,3,Neutral
9422,Product quality average,1,Negative
9432,Poor packaging,5,Positive
4999,Great product!,5,Positive
6130,Not satisfied,4,Positive
8553,Excellent service,1,Negative
6542,Loved it!,1,Negative
771,Product quality average,2,Negative
9570,Loved it!,2,Negative
76,Great product!,5,Positive
1246,Excellent service,4,Positive
6327,Terrible experience,3,Neutral
7795,Not satisfied,1,Negative
370,Fast delivery,4,Positive
2410,Great product!,4,Positive
5281,Product quality average,2,Negative
2738,Poor packaging,3,Neutral
6435,Fast delivery,2,Negative
5905,Great product!,3,Neutral
2106,Product quality average,1,Negative
2115,Fast delivery,5,Positive
2915,Poor packaging,4,Positive
2426,Product quality average,3,Neutral
6723,Poor packaging,4,Positive
516,Fast delivery,5,Positive
4378,Product quality average,5,Positive
457,Loved it!,2,Negative
4537,Not satisfied,1,Negative
1383,Terrible experience,4,Positive
5724,Loved it!,1,Negative
8969,Great product!,4,Positive
5567,Excellent service,5,Positive
8134,Not satisfied,1,Negative
8392,Product quality average,1,Negative
7621,Poor packaging,1,Negative
5020,Product quality average,5,Positive
6868,Not satisfied,3,Neutral
5971,Loved it!,2,Negative
4783,Product quality average,2,Negative
2667,Product quality average,1,Negative
2491,Loved it!,2,Negative
6537,Great product!,3,Neutral
8595,Not satisfied,2,Negative
1443,Poor packaging,3,Neutral
6236,Excellent service,2,Negative
8773,Not satisfied,4,Positive
3727,Poor packaging,5,Positive
6687,Fast delivery,5,Positive
6875,Product quality average,2,Negative
3388,Loved it!,3,Neutral
1837,Great product!,4,Positive
7838,Product quality average,2,Negative
1584,Product quality average,3,Neutral
2097,Product quality average,1,Negative
2591,Terrible experience,3,Neutral
3413,Loved it!,5,Positive
2103,Terrible experience,3,Neutral
419,Excellent service,2,Negative
3298,Product quality average,4,Positive
7131,Loved it!,2,Negative
500,Loved it!,1,Negative
2731,Excellent service,3,Neutral
8394,Not satisfied,2,Negative
8809,Great product!,4,Positive
8200,Not satisfied,1,Negative
3527,Poor packaging,2,Negative
959,Terrible experience,2,Negative
8004,Fast delivery,1,Negative
1752,Excellent service,3,Neutral
1983,Not satisfied,3,Neutral
1759,Excellent service,3,Neutral
2939,Not satisfied,2,Negative
8321,Fast delivery,4,Positive
2032,Product quality average,3,Neutral
4217,Product quality average,2,Negative
160,Not satisfied,4,Positive
5095,Loved it!,1,Negative
8472,Terrible experience,1,Negative
1247,Excellent service,4,Positive
3121,Excellent service,3,Neutral
1705,Product quality average,2,Negative
5427,Loved it!,1,Negative
4537,Poor packaging,3,Neutral
9943,Poor packaging,3,Neutral
3123,Poor packaging,4,Positive
5961,Loved it!,5,Positive
82,Poor packaging,1,Negative
5627,Product quality average,5,Positive
9998,Fast delivery,1,Negative
6643,Fast delivery,3,Neutral
1748,Terrible experience,3,Neutral
8585,Loved it!,3,Neutral
503,Product quality average,1,Negative
9238,Loved it!,1,Negative
8904,Terrible experience,5,Positive
2696,Poor packaging,2,Negative
3344,Product quality average,5,Positive
9668,Not satisfied,1,Negative
5031,Excellent service,5,Positive
1403,Product quality average,4,Positive
6262,Product quality average,5,Positive
709,Great product!,4,Positive
7189,Great product!,2,Negative
6863,Excellent service,2,Negative
2209,Not satisfied,5,Positive
1822,Fast delivery,4,Positive
1467,Great product!,5,Positive
1609,Not satisfied,1,Negative
5048,Great product!,1,Negative
5242,Poor packaging,1,Negative
6599,Not satisfied,5,Positive
8489,Loved it!,1,Negative
969,Poor packaging,5,Positive
9876,Terrible experience,3,Neutral
7383,Poor packaging,1,Negative
9281,Great product!,4,Positive
3739,Excellent service,1,Negative
8165,Not satisfied,2,Negative
3742,Great product!,4,Positive
3719,Not satisfied,3,Neutral
7043,Excellent service,1,Negative
8951,Fast delivery,1,Negative
3390,Poor packaging,5,Positive
2729,Poor packaging,4,Positive
1485,Poor packaging,1,Negative
9161,Loved it!,4,Positive
6157,Poor packaging,4,Positive
2844,Loved it!,1,Negative
7836,Fast delivery,2,Negative
1085,Terrible experience,2,Negative
7784,Terrible experience,2,Negative
4589,Great product!,1,Negative
797,Great product!,2,Negative
5394,Loved it!,2,Negative
5241,Fast delivery,3,Neutral
9893,Not satisfied,2,Negative
7958,Great product!,2,Negative
5514,Poor packaging,5,Positive
8812,Not satisfied,2,Negative
5828,Terrible experience,5,Positive
1429,Excellent service,2,Negative
4000,Loved it!,2,Negative
8635,Poor packaging,4,Positive
6028,Product quality average,4,Positive
6744,Product quality average,1,Negative
655,Excellent service,1,Negative
3497,Product quality average,3,Neutral
1134,Poor packaging,3,Neutral
3352,Product quality average,3,Neutral
9329,Fast delivery,3,Neutral
877,Great product!,5,Positive
7254,Loved it!,1,Negative
6893,Product quality average,4,Positive
6482,Fast delivery,5,Positive
8389,Poor packaging,3,Neutral
4510,Excellent service,5,Positive
5007,Product quality average,3,Neutral
6233,Product quality average,2,Negative
5516,Excellent service,3,Neutral
6383,Poor packaging,4,Positive
9722,Excellent service,4,Positive
9743,Fast delivery,4,Positive
4141,Terrible experience,2,Negative
917,Great product!,3,Neutral
691,Not satisfied,1,Negative
6870,Fast delivery,1,Negative
2095,Poor packaging,3,Neutral
7401,Loved it!,5,Positive
7690,Terrible experience,3,Neutral
6614,Terrible experience,1,Negative
1885,Not satisfied,1,Negative
6849,Loved it!,4,Positive
7213,Product quality average,4,Positive
7043,Poor packaging,3,Neutral
266,Excellent service,2,Negative
7715,Terrible experience,1,Negative
4531,Loved it!,1,Negative
7168,Poor packaging,4,Positive
486,Not satisfied,4,Positive
3647,Loved it!,4,Positive
3845,Loved it!,3,Neutral
4999,Terrible experience,3,Neutral
9565,Excellent service,5,Positive
4703,Loved it!,1,Negative
8657,Loved it!,1,Negative
7593,Great product!,3,Neutral
7508,Excellent service,3,Neutral
1410,Fast delivery,2,Negative
4525,Great product!,5,Positive
4726,Terrible experience,1,Negative
1053,Loved it!,3,Neutral
5573,Fast delivery,5,Positive
8945,Product quality average,4,Positive
7519,Fast delivery,3,Neutral
7530,Not satisfied,1,Negative
674,Poor packaging,2,Negative
7407,Terrible experience,2,Negative
1636,Excellent service,1,Negative
9337,Excellent service,3,Neutral
4918,Not satisfied,5,Positive
1662,Not satisfied,1,Negative
5348,Great product!,4,Positive
2560,Loved it!,5,Positive
227,Fast delivery,2,Negative
7228,Excellent service,3,Neutral
1487,Terrible experience,5,Positive
3943,Excellent service,2,Negative
